fp,gp,y0p,fc,gc,y0c
-0.74973415202736837,-5.0245374527690956e-10,0,-0.74847591240926636,-5.0245374527690956e-10,-6.8110660458230478e-06
-4.7423702692418663e-17,1.0304835564832932e-23,0,1.1820401815841611e-17,1.0304835564832932e-23,-3.7882064567761204e-19
6.8381677050928044e-19,-5.767098996810786e-24,0,7.9243834993382585e-18,-5.767098996810786e-24,-4.7493296770898778e-19
5.4375841142145733e-20,2.8870445450717527e-26,0,-1.9204045880252492e-17,2.8870445450717527e-26,-3.5652278240190813e-19
4.7938064135155352e-17,-1.4085921318240935e-10,0,2.8339567789973633e-18,-1.4085921318240935e-10,-2.2687023708156816e-06
-1.363192314732432e-30,-5.1137183376681605e-10,0,-2.0634556934672467e-20,-5.1137183376681605e-10,-6.423876009242299e-06
-4.9315489215272179e-20,-1.9611755832631573e-23,0,1.9158872114616059e-17,-1.9611755832631573e-23,9.6214881700922506e-20
-1.1740944167757982e-41,-1.4085926869356058e-10,0,2.4240923919293507e-23,-1.4085926869356058e-10,-2.2687024272169916e-06
-0.4998160303134187,-1.550460401901345e-23,0,-0.47835634372370422,-1.550460401901345e-23,-1.4055064704658102e-20
-0.35343759708682221,-5.0245374527690956e-10,0,-0.35284593666561914,-5.0245374527690956e-10,-6.8110660884675178e-06
9.5022763297393098e-17,-4.734963393593361e-10,0,1.2351230581098227e-15,-4.734963393593361e-10,-9.3729892428503817e-06
-1.1785113003897813e-10,-2.6393881499712939e-23,0,-0.02916082061724155,-2.6393881499712939e-23,-4.2955106983797655e-19
4.7938064135506858e-17,-9.0888138585390279e-24,0,2.4118420791232575e-16,-9.0888138585390279e-24,-9.1030531044863143e-20
-1.5608388997353553e-28,2.9166995353109165e-26,0,-7.5381287227269712e-16,2.9166995353109165e-26,-3.5315777844355124e-19
-4.931548921650593e-20,-1.3662160291971759e-10,0,6.1008584152628801e-17,-1.3662160291971759e-10,-3.1210058693053184e-06
-0.2499113856880413,-4.764129091228142e-10,0,-0.24949197247937102,-4.764129091228142e-10,-8.8416435138487744e-06
4.7003645051103102e-17,-1.400210779512624e-24,0,4.5041625205770587e-17,-1.400210779512624e-24,-4.2366770656786874e-19
-0.35341853785307009,-1.3662149189741513e-10,0,-0.35282391856470102,-1.3662149189741513e-10,-3.1210058282523445e-06
-7.5691122678848803e-28,-9.1552836521878044e-25,0,-2.8109536431995128e-17,-9.1552836521878044e-25,-3.4272098379254558e-21
-4.7079106479052494e-17,-4.734963393593361e-10,0,-1.0130341148719812e-16,-4.734963393593361e-10,-9.3729893246833596e-06
1.1043843374780518e-30,-3.0902796988030445e-10,0,5.6355130054816447e-17,-3.0902796988030445e-10,-1.1967210061670131e-05
-0.49982950723531144,-2.8590398749733632e-24,0,-0.47837191261064138,-2.8590398749733632e-24,-1.9526572358019952e-19
-1.8666398211708346e-28,-3.9483429801498297e-24,0,-1.1438360920980434e-15,-3.9483429801498297e-24,-1.3928149809294059e-20
-0.35341853785307009,2.8810109509734812e-26,0,-0.35282391848144629,2.8810109509734812e-26,-3.4983235620700348e-19
-1.1785113003898097e-10,-8.7465756859472776e-11,0,-0.029160821200061984,-8.7465756859472776e-11,-3.984074254040952e-06
