iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,normB,step,ipm_pres,ipm_dres,pbase,prefn,ppass,pstat,cbase,crefn,cpass,cstat,wbase,wrefn,wpass,wstat,pfres,ppres,pdres,cfres,cpres,cdres,wfres,wpres,wdres,chosen
1,1.000000000000000e+00,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,true
1,3.162000000000000e+00,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
1,1.000000000000000e+01,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
1,3.162000000000000e+01,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
1,1.000000000000000e+02,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
1,3.162000000000000e+02,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
1,1.000000000000000e+03,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
1,3.162000000000000e+03,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
1,1.000000000000000e+04,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
1,3.162000000000000e+04,0,3,CONTINUE,1.000000000000000e+00,5.157284863582658e-01,0.000000000000000e+00,1.000000000000000e-01,5.354879945846538e-14,7.545712679524486e+01,5.098028361458521e-01,7.144618014221264e+00,2.566405739354793e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,2.589973453261477e-04,7.438541825121960e-06,2.552174275297638e-11,3.469032332093240e-05,9.934956210928085e-07,5.016528208318442e-11,3.825675877387097e-08,1.098896962103960e-09,1.359253668383230e-11,false
