iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,chosen
1,1.000000e+00,0,7,CONTINUE,3.282111e+01,9.911621e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896709e-01,8.715124e-01,,,1.387134e+01,1.066123e+01,9.291395e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,4,0,0,3,0,0,,,,5.814329e-04,NaN,9.301470e-04,NaN,,,8.776023e+00,3.482314e+00,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+00,0,5,CONTINUE,3.282111e+01,9.931879e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896257e-01,8.707618e-01,,,1.387344e+01,1.066031e+01,9.282589e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,3,0,0,2,0,0,,,,1.967331e-04,NaN,7.664899e-04,NaN,,,3.240164e+00,1.315832e+00,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+01,0,4,CONTINUE,3.282111e+01,9.869558e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896248e-01,8.727832e-01,,,1.387641e+01,1.068152e+01,9.322655e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,3.483348e-04,NaN,1.004566e-04,NaN,,,1.089665e+00,4.479188e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+01,0,4,CONTINUE,3.282111e+01,9.863318e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896248e-01,8.729022e-01,,,1.387760e+01,1.068221e+01,9.324527e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,3.993926e-05,NaN,1.098404e-05,NaN,,,3.521660e-01,1.452390e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+02,0,3,CONTINUE,3.282111e+01,9.860910e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896248e-01,8.725504e-01,,,1.388586e+01,1.067652e+01,9.315804e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,1,0,0,,,,4.179763e-06,NaN,4.720030e-04,NaN,,,1.121530e-01,4.631392e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+02,0,2,CONTINUE,3.282111e+01,9.852066e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896248e-01,8.727389e-01,,,1.387710e+01,1.067962e+01,9.320520e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.607743e-04,NaN,1.492355e-04,NaN,,,3.555031e-02,1.467131e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,true
1,1.000000e+03,0,2,CONTINUE,3.282111e+01,9.859230e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896248e-01,8.728599e-01,,,1.387755e+01,1.068143e+01,9.323393e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.458069e-04,NaN,4.727894e-05,NaN,,,1.124919e-02,4.646532e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+03,0,2,CONTINUE,3.282111e+01,9.861505e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896248e-01,8.728981e-01,,,1.387769e+01,1.068200e+01,9.324299e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.612327e-05,NaN,1.496131e-05,NaN,,,3.558437e-03,1.470240e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+04,0,2,CONTINUE,3.282111e+01,9.862225e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896248e-01,8.729102e-01,,,1.387773e+01,1.068218e+01,9.324586e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.458528e-05,NaN,4.731676e-06,NaN,,,1.125260e-03,4.649650e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+04,0,2,CONTINUE,3.282111e+01,9.862452e+00,1.000000e-09,1.000000e-01,4.414850e-13,6.896248e-01,8.729140e-01,,,1.387775e+01,1.068224e+01,9.324677e+00,1.860128e+00,1.938369e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.612786e-06,NaN,1.496510e-06,NaN,,,3.558778e-04,1.470553e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
