iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,normB,step,ipm_pres,ipm_dres,pbase,prefn,ppass,pstat,cbase,crefn,cpass,cstat,wbase,wrefn,wpass,wstat,pfres,ppres,pdres,cfres,cpres,cdres,wfres,wpres,wdres,chosen
1,1.000000000000000e+00,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,true
1,3.162000000000000e+00,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,1.000000000000000e+01,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,3.162000000000000e+01,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,1.000000000000000e+02,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,3.162000000000000e+02,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,1.000000000000000e+03,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,3.162000000000000e+03,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,1.000000000000000e+04,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,3.162000000000000e+04,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
1,1.000000000000000e+05,0,2,CONTINUE,1.000000000000000e+00,6.943788661402660e-02,0.000000000000000e+00,1.000000000000000e-01,1.776356839400250e-13,2.019900987672415e+01,9.900000000000000e-01,3.500000000000000e+00,2.000169843425989e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,3.912719834284315e-05,9.407667292293809e-06,2.885290401500977e-10,6.112049147121325e-07,1.473784068117823e-07,1.055104843360305e-10,,,,false
