iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,chosen
1,1.000000e+00,0,6,CONTINUE,1.000000e+00,2.834408e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.985362e-01,7.539849e-01,,,9.292283e+00,6.082810e+00,4.586347e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,3,0,0,3,0,0,,,,3.121009e-03,NaN,1.263671e-03,NaN,,,4.526638e+00,1.415934e+00,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+00,0,5,CONTINUE,1.000000e+00,2.849017e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.909073e-01,7.523592e-01,,,9.290604e+00,6.097025e+00,4.587153e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,3,0,0,2,0,0,,,,1.876113e-04,NaN,7.632187e-04,NaN,,,1.853501e+00,5.492003e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+01,0,4,CONTINUE,1.000000e+00,2.840923e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.893025e-01,7.530939e-01,,,9.295067e+00,6.100355e+00,4.594140e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,5.625405e-04,NaN,1.018197e-04,NaN,,,6.527291e-01,1.889266e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+01,0,3,CONTINUE,1.000000e+00,2.847983e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.890046e-01,7.519072e-01,,,9.314893e+00,6.106776e+00,4.591728e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,1,0,0,,,,5.943076e-05,NaN,2.269670e-03,NaN,,,2.144732e-01,6.144592e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+02,0,2,CONTINUE,1.000000e+00,2.823555e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.889205e-01,7.539610e-01,,,9.296762e+00,6.082754e+00,4.586159e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.472760e-03,NaN,7.153201e-04,NaN,,,6.867591e-02,1.940507e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,true
1,3.162000e+02,0,2,CONTINUE,1.000000e+00,2.835315e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.888946e-01,7.533172e-01,,,9.295655e+00,6.097210e+00,4.593133e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.864943e-04,NaN,2.284202e-04,NaN,,,2.180697e-02,6.201365e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+03,0,2,CONTINUE,1.000000e+00,2.839116e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.888865e-01,7.531072e-01,,,9.295301e+00,6.101836e+00,4.595337e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.491399e-04,NaN,7.244686e-05,NaN,,,6.904207e-03,1.967398e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+03,0,2,CONTINUE,1.000000e+00,2.840326e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.888839e-01,7.530402e-01,,,9.295189e+00,6.103304e+00,4.596033e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.883703e-05,NaN,2.293378e-05,NaN,,,2.184380e-03,6.228560e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+04,0,2,CONTINUE,1.000000e+00,2.840709e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.888831e-01,7.530189e-01,,,9.295153e+00,6.103769e+00,4.596254e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.493279e-05,NaN,7.253868e-06,NaN,,,6.907897e-04,1.970127e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+04,0,2,CONTINUE,1.000000e+00,2.840831e-01,1.000000e-09,1.000000e-01,9.017156e-14,9.888829e-01,7.530122e-01,,,9.295142e+00,6.103916e+00,4.596323e+00,1.000000e+00,1.001634e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.885584e-06,NaN,2.294297e-06,NaN,,,2.184749e-04,6.231292e-05,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
