iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,chosen
1,1.000000e+00,0,4,CONTINUE,3.176176e+02,2.247612e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825660e-01,,,7.182992e+03,9.689133e+00,3.706733e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,5.699101e-06,NaN,2.590028e-06,NaN,,,7.810104e+00,7.804664e+00,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+00,0,4,CONTINUE,3.176176e+02,2.247675e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825492e-01,,,7.183064e+03,9.689498e+00,3.706710e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,5.820353e-07,NaN,2.619649e-07,NaN,,,2.480711e+00,2.485544e+00,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+01,0,4,CONTINUE,3.176176e+02,2.247681e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825475e-01,,,7.183071e+03,9.689535e+00,3.706707e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,5.858111e-08,NaN,2.628455e-08,NaN,,,7.854846e-01,7.876591e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+01,0,4,CONTINUE,3.176176e+02,2.247682e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825473e-01,,,7.183072e+03,9.689539e+00,3.706707e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,5.871480e-09,NaN,2.631851e-09,NaN,,,2.485226e-01,2.492746e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+02,0,2,CONTINUE,3.176176e+02,2.247460e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.826124e-01,,,7.182928e+03,9.688187e+00,3.706820e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,5.954674e-06,NaN,9.328280e-06,NaN,,,7.859374e-02,7.882067e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,true
1,3.162000e+02,0,2,CONTINUE,3.176176e+02,2.247611e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825679e-01,,,7.183026e+03,9.689111e+00,3.706743e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.883307e-06,NaN,2.950717e-06,NaN,,,2.485679e-02,2.493294e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+03,0,2,CONTINUE,3.176176e+02,2.247660e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825538e-01,,,7.183057e+03,9.689404e+00,3.706718e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,5.955125e-07,NaN,9.330763e-07,NaN,,,7.859827e-03,7.884341e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+03,0,2,CONTINUE,3.176176e+02,2.247675e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825494e-01,,,7.183067e+03,9.689496e+00,3.706711e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.883352e-07,NaN,2.950965e-07,NaN,,,2.485725e-03,2.493521e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,1.000000e+04,0,2,CONTINUE,3.176176e+02,2.247680e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825480e-01,,,7.183070e+03,9.689526e+00,3.706708e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,5.955170e-08,NaN,9.331012e-08,NaN,,,7.859873e-04,7.884569e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
1,3.162000e+04,0,2,CONTINUE,3.176176e+02,2.247681e+02,1.000000e-09,1.000000e-01,6.491373e-11,4.037425e+01,3.825475e-01,,,7.183071e+03,9.689535e+00,3.706707e+00,0.000000e+00,3.148440e-03,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.883357e-08,NaN,2.950990e-08,NaN,,,2.485729e-04,2.493544e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,false
