iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,chosen
1,1.000000e+00,0,8,CONTINUE,1.000000e+00,1.040251e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847079e-01,9.682661e-01,4.253842e-01,3.713828e-01,4.305003e+00,1.873625e+00,1.814168e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,3,0,0,2,0,0,3,0,0,1.051843e-02,NaN,7.512616e-03,NaN,6.214665e-03,NaN,1.026194e+00,1.084177e-01,4.614848e-01,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+00,0,5,CONTINUE,1.000000e+00,1.055943e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.618447e-01,4.228288e-01,3.815269e-01,4.328898e+00,1.866093e+00,1.794891e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,0,1,0,0,2,0,0,1.209596e-02,NaN,7.621131e-03,NaN,5.701071e-03,NaN,4.240646e-01,4.402079e-02,1.952830e-01,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+01,0,4,CONTINUE,1.000000e+00,1.055437e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.678887e-01,4.274533e-01,3.697924e-01,4.293411e+00,1.841171e+00,1.782049e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,0,1,0,0,1,0,0,7.910396e-03,NaN,7.034196e-03,NaN,1.470731e-02,NaN,1.541295e-01,1.852387e-02,7.194867e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+01,0,3,CONTINUE,1.000000e+00,1.065684e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.646443e-01,4.273258e-01,3.735385e-01,4.300964e+00,1.840529e+00,1.775456e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,7.959350e-03,NaN,2.538088e-03,NaN,5.055144e-03,NaN,5.168879e-02,5.527137e-03,2.426110e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,true
1,1.000000e+02,0,3,CONTINUE,1.000000e+00,1.060398e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.656096e-01,4.272486e-01,3.727582e-01,4.303495e+00,1.864292e+00,1.800178e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.589187e-03,NaN,8.392162e-04,NaN,1.645213e-03,NaN,1.668915e-02,1.922512e-03,7.848071e-03,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+02,0,3,CONTINUE,1.000000e+00,1.058360e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.659875e-01,4.272266e-01,3.724471e-01,4.304204e+00,1.871958e+00,1.808288e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,8.264751e-04,NaN,2.693215e-04,NaN,5.252273e-04,NaN,5.314525e-03,6.286602e-04,2.500675e-03,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+03,0,3,CONTINUE,1.000000e+00,1.057674e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661152e-01,4.272198e-01,3.723415e-01,4.304418e+00,1.874398e+00,1.810884e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.621076e-04,NaN,8.555940e-05,NaN,1.665770e-04,NaN,1.684169e-03,2.009577e-04,7.926156e-04,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+03,0,3,CONTINUE,1.000000e+00,1.057453e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661564e-01,4.272177e-01,3.723074e-01,4.304484e+00,1.875171e+00,1.811708e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,8.297102e-05,NaN,2.709890e-05,NaN,5.273117e-05,NaN,5.330016e-04,6.377507e-05,2.508604e-04,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+04,0,3,CONTINUE,1.000000e+00,1.057383e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661695e-01,4.272170e-01,3.722965e-01,4.304505e+00,1.875415e+00,1.811969e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.624325e-05,NaN,8.572707e-06,NaN,1.667863e-05,NaN,1.685726e-04,2.018790e-05,7.934122e-05,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+04,0,3,CONTINUE,1.000000e+00,1.057360e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661736e-01,4.272168e-01,3.722930e-01,4.304512e+00,1.875492e+00,1.812051e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,8.300356e-06,NaN,2.711570e-06,NaN,5.275214e-06,NaN,5.331575e-05,6.386761e-06,2.509402e-05,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+05,0,3,CONTINUE,1.000000e+00,1.057353e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661750e-01,4.272167e-01,3.722919e-01,4.304514e+00,1.875517e+00,1.812077e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.624651e-06,NaN,8.574406e-07,NaN,1.668073e-06,NaN,1.685882e-05,2.019717e-06,7.934920e-06,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+05,0,3,CONTINUE,1.000000e+00,1.057351e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661754e-01,4.272167e-01,3.722916e-01,4.304515e+00,1.875525e+00,1.812086e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,8.300682e-07,NaN,2.711545e-07,NaN,5.275424e-07,NaN,5.331731e-06,6.387688e-07,2.509482e-06,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+06,0,3,CONTINUE,1.000000e+00,1.057350e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661755e-01,4.272167e-01,3.722915e-01,4.304515e+00,1.875527e+00,1.812088e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.624683e-07,NaN,8.572785e-08,NaN,1.668094e-07,NaN,1.685897e-06,2.019809e-07,7.935000e-07,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+06,0,3,CONTINUE,1.000000e+00,1.057350e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661755e-01,4.272167e-01,3.722915e-01,4.304515e+00,1.875528e+00,1.812089e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,8.300715e-08,NaN,2.719520e-08,NaN,5.275445e-08,NaN,5.331747e-07,6.387781e-08,2.509490e-07,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+07,0,3,CONTINUE,1.000000e+00,1.057350e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661756e-01,4.272167e-01,3.722914e-01,4.304515e+00,1.875528e+00,1.812089e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.624687e-08,NaN,7.937210e-09,NaN,1.668096e-08,NaN,1.685899e-07,2.019819e-08,7.935008e-08,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+07,0,3,CONTINUE,1.000000e+00,1.057350e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661756e-01,4.272167e-01,3.722914e-01,4.304515e+00,1.875528e+00,1.812089e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.456042e-08,NaN,2.106917e-08,NaN,5.275447e-09,NaN,5.331748e-08,6.387791e-09,2.509490e-08,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+08,0,3,CONTINUE,1.000000e+00,1.057350e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661756e-01,4.272167e-01,3.722914e-01,4.304515e+00,1.875528e+00,1.812089e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,9.222266e-08,NaN,6.413579e-08,NaN,2.031776e-08,NaN,1.685899e-08,2.019820e-09,7.935009e-09,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+08,0,3,CONTINUE,1.000000e+00,1.057350e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661755e-01,4.272167e-01,3.722915e-01,4.304515e+00,1.875528e+00,1.812089e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.688954e-07,NaN,3.341370e-07,NaN,4.879025e-08,NaN,5.331748e-09,6.387793e-10,2.509490e-09,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+09,0,3,CONTINUE,1.000000e+00,1.057348e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661758e-01,4.272165e-01,3.722913e-01,4.304515e+00,1.875528e+00,1.812089e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,6.963975e-07,NaN,8.005188e-07,NaN,1.922220e-07,NaN,1.685899e-09,2.019821e-10,7.935009e-10,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+09,0,3,CONTINUE,1.000000e+00,1.057364e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847056e-01,9.661735e-01,4.272176e-01,3.722931e-01,4.304515e+00,1.875525e+00,1.812082e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.196969e-06,NaN,3.165315e-06,NaN,7.411150e-07,NaN,5.331742e-10,6.387852e-11,2.509490e-10,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+10,0,3,CONTINUE,1.000000e+00,1.057356e-01,1.000000e-09,1.000000e-01,1.050947e-13,2.847057e-01,9.661738e-01,4.272164e-01,3.722939e-01,4.304515e+00,1.875516e+00,1.812075e+00,1.583125e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,9.191688e-06,NaN,7.529318e-06,NaN,2.321586e-06,NaN,1.685893e-10,2.019819e-11,7.934992e-11,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
