iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,chosen
1,1.000000e+00,0,8,CONTINUE,1.000000e+00,2.861934e-01,1.000000e-09,1.000000e-01,1.776357e-13,4.405499e-35,7.139309e-01,1.373649e+00,1.000000e-02,7.801348e+00,1.695423e+01,1.210415e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,4,0,0,1,0,0,3,0,0,4.798855e-02,NaN,7.593659e-03,NaN,1.367226e-02,NaN,3.014430e+00,1.790209e-02,1.166600e+00,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+00,0,7,CONTINUE,1.000000e+00,2.832153e-01,1.000000e-09,1.000000e-01,1.776357e-13,1.740912e-35,7.171916e-01,1.374231e+00,1.000000e-02,7.795371e+00,1.690968e+01,1.212748e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,3,0,0,1,0,0,3,0,0,7.433645e-03,NaN,7.028147e-04,NaN,1.193134e-03,NaN,2.045285e+00,4.037778e-03,4.930950e-01,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+01,0,6,CONTINUE,1.000000e+00,2.830776e-01,1.000000e-09,1.000000e-01,1.776357e-13,1.855051e-36,7.155849e-01,1.380918e+00,1.000000e-02,7.826125e+00,1.701100e+01,1.217281e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,3,0,0,1,0,0,2,0,0,7.374835e-04,NaN,2.473907e-03,NaN,4.763753e-03,NaN,1.139955e+00,1.523764e-03,2.097681e-01,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+01,0,4,CONTINUE,1.000000e+00,2.852717e-01,1.000000e-09,1.000000e-01,1.776357e-13,NaN,7.109884e-01,1.388011e+00,1.000000e-02,7.869883e+00,1.712662e+01,1.217683e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,0,1,0,0,1,0,0,5.051701e-03,NaN,1.932275e-02,NaN,1.694743e-02,NaN,4.833549e-01,1.582135e-03,8.109469e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+02,0,4,CONTINUE,1.000000e+00,2.824344e-01,1.000000e-09,1.000000e-01,1.776357e-13,NaN,7.164522e-01,1.380127e+00,1.000000e-02,7.822806e+00,1.699645e+01,1.217714e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,0,1,0,0,1,0,0,1.733752e-03,NaN,7.079417e-03,NaN,5.933321e-03,NaN,1.715896e-01,2.011116e-04,2.799350e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+02,0,3,CONTINUE,1.000000e+00,2.687996e-01,1.000000e-09,1.000000e-01,1.776357e-13,3.903474e-38,7.287481e-01,1.354565e+00,1.000000e-02,7.835476e+00,1.676155e+01,1.221495e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.338558e-02,NaN,2.184943e-03,NaN,1.943632e-03,NaN,5.646555e-02,2.340270e-04,9.132913e-03,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,true
1,1.000000e+03,0,3,CONTINUE,1.000000e+00,2.766884e-01,1.000000e-09,1.000000e-01,1.776357e-13,2.899513e-44,7.227543e-01,1.368850e+00,1.000000e-02,7.809703e+00,1.687091e+01,1.219352e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,4.274922e-03,NaN,7.396427e-04,NaN,6.216609e-04,NaN,1.808654e-02,2.416330e-05,2.917498e-03,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+03,0,3,CONTINUE,1.000000e+00,2.792361e-01,1.000000e-09,1.000000e-01,1.776357e-13,NaN,7.208440e-01,1.373418e+00,1.000000e-02,7.801171e+00,1.690631e+01,1.218681e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.356274e-03,NaN,2.389993e-04,NaN,1.973244e-04,NaN,5.743588e-03,2.773477e-06,9.256984e-04,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+04,0,3,CONTINUE,1.000000e+00,2.800473e-01,1.000000e-09,1.000000e-01,1.776357e-13,NaN,7.202383e-01,1.374868e+00,1.000000e-02,7.798434e+00,1.691759e+01,1.218469e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,4.292867e-04,NaN,7.608668e-05,NaN,6.246643e-05,NaN,1.818498e-03,3.940631e-07,2.930100e-04,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+04,0,3,CONTINUE,1.000000e+00,2.803053e-01,1.000000e-09,1.000000e-01,1.776357e-13,2.520409e-58,7.200464e-01,1.375330e+00,1.000000e-02,7.797565e+00,1.692123e+01,1.218407e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.358076e-04,NaN,2.411475e-05,NaN,1.976261e-05,NaN,5.753479e-04,7.902788e-08,9.269652e-05,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+05,0,3,CONTINUE,1.000000e+00,2.803914e-01,1.000000e-09,1.000000e-01,1.776357e-13,NaN,7.199846e-01,1.375489e+00,1.000000e-02,7.797288e+00,1.692267e+01,1.218407e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,4.294671e-05,NaN,7.630550e-06,NaN,6.249664e-06,NaN,1.819488e-04,2.388794e-08,2.931369e-05,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+05,0,3,CONTINUE,1.000000e+00,2.804172e-01,1.000000e-09,1.000000e-01,1.776357e-13,NaN,7.199654e-01,1.375535e+00,1.000000e-02,7.797201e+00,1.692304e+01,1.218400e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.358257e-05,NaN,2.413722e-06,NaN,1.976563e-06,NaN,5.754470e-05,7.087558e-09,9.270921e-06,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
