iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,chosen
1,1.000000e+00,0,6,CONTINUE,1.000000e+00,1.221546e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313843e-01,9.900000e-01,9.197736e-01,1.390538e-01,2.186838e+00,6.408655e-01,6.344569e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,0,2,0,0,2,0,0,7.401321e-03,NaN,1.388870e-03,NaN,6.571632e-03,NaN,6.056071e-01,1.299752e-01,3.760294e-01,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+00,0,5,CONTINUE,1.000000e+00,1.209816e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313474e-01,9.900000e-01,9.154699e-01,1.398390e-01,2.205391e+00,6.530128e-01,6.464827e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,0,1,0,0,2,0,0,1.230500e-03,NaN,5.506795e-03,NaN,1.136667e-03,NaN,2.222396e-01,5.056120e-02,1.354710e-01,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+01,0,3,CONTINUE,1.000000e+00,1.217009e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313470e-01,9.900000e-01,9.181961e-01,1.409755e-01,2.190986e+00,6.388790e-01,6.324902e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.194237e-02,NaN,1.449223e-03,NaN,5.778809e-03,NaN,7.454750e-02,1.594665e-02,4.533337e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,true
1,3.162000e+01,0,3,CONTINUE,1.000000e+00,1.218631e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313470e-01,9.900000e-01,9.187339e-01,1.374004e-01,2.188582e+00,6.401921e-01,6.337902e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,3.858065e-03,NaN,5.052080e-04,NaN,1.879367e-03,NaN,2.406571e-02,5.529167e-03,1.463795e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+02,0,3,CONTINUE,1.000000e+00,1.219285e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313470e-01,9.900000e-01,9.189486e-01,1.361857e-01,2.187647e+00,6.404991e-01,6.340941e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.228339e-03,NaN,1.675713e-04,NaN,5.998000e-04,NaN,7.660949e-03,1.803949e-03,4.660759e-03,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+02,0,3,CONTINUE,1.000000e+00,1.219507e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313470e-01,9.900000e-01,9.190214e-01,1.357925e-01,2.187333e+00,6.405842e-01,6.341784e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,3.893206e-04,NaN,5.379107e-05,NaN,1.902570e-04,NaN,2.428036e-03,5.763208e-04,1.477289e-03,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+03,0,3,CONTINUE,1.000000e+00,1.219579e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313470e-01,9.900000e-01,9.190450e-01,1.356672e-01,2.187231e+00,6.406099e-01,6.342038e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.231886e-04,NaN,1.708874e-05,NaN,6.021639e-05,NaN,7.682694e-04,1.828221e-04,4.674511e-04,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+03,0,3,CONTINUE,1.000000e+00,1.219601e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313470e-01,9.900000e-01,9.190525e-01,1.356275e-01,2.187199e+00,6.406179e-01,6.342117e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,3.896765e-05,NaN,5.412424e-06,NaN,1.904949e-05,NaN,2.430220e-04,5.787770e-05,1.478673e-04,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+04,0,3,CONTINUE,1.000000e+00,1.219609e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313470e-01,9.900000e-01,9.190548e-01,1.356149e-01,2.187189e+00,6.406204e-01,6.342142e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.232243e-05,NaN,1.712210e-06,NaN,6.024021e-06,NaN,7.684880e-05,1.830686e-05,4.675898e-05,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+04,0,3,CONTINUE,1.000000e+00,1.219611e-01,1.000000e-09,1.000000e-01,7.502093e-14,9.313470e-01,9.900000e-01,9.190556e-01,1.356109e-01,2.187185e+00,6.406212e-01,6.342150e-01,1.367382e+00,1.440527e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,3.897121e-06,NaN,5.415762e-07,NaN,1.905187e-06,NaN,2.430439e-05,5.790238e-06,1.478812e-05,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
