iter,alpha,state,ncraig,ipm_status,mu,rho,force_tol,floor_tol,sigma2min,pstat,cstat,wstat,pbase,prefn,cbase,crefn,wbase,wrefn,pres0,pres1,cres0,cres1,wres0,wres1,chosen
1,1.000000e+00,0,5,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.263775e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,1,0,2,0,9.301388e-03,NaN,1.570200e-02,NaN,1.657192e-02,NaN,false
1,3.162000e+00,0,5,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.261803e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,1,0,2,0,1.401097e-03,NaN,5.566673e-03,NaN,2.293864e-03,NaN,false
1,1.000000e+01,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.333721e-04,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,2.329238e-02,NaN,1.693399e-02,NaN,4.003615e-02,NaN,true
1,3.162000e+01,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.526093e-13,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,7.794853e-03,NaN,6.703422e-03,NaN,1.331383e-02,NaN,false
1,1.000000e+02,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.489513e-22,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,2.511005e-03,NaN,2.272269e-03,NaN,4.279568e-03,NaN,false
1,3.162000e+02,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.905511e-32,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,7.988635e-04,NaN,7.345105e-04,NaN,1.360563e-03,NaN,false
1,1.000000e+03,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.691962e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,2.530789e-04,NaN,2.338623e-04,NaN,4.309278e-04,NaN,false
1,3.162000e+03,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.691984e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,8.008556e-05,NaN,7.412189e-05,NaN,1.363552e-04,NaN,false
1,1.000000e+04,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,2.630811e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,2.532785e-05,NaN,2.345353e-05,NaN,4.312272e-05,NaN,false
1,3.162000e+04,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.008693e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,8.010554e-06,NaN,7.418928e-06,NaN,1.363852e-05,NaN,false
1,1.000000e+05,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.934901e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,2.532985e-06,NaN,2.346027e-06,NaN,4.312571e-06,NaN,false
1,3.162000e+05,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,6.049014e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,8.010754e-07,NaN,7.419602e-07,NaN,1.363882e-06,NaN,false
1,1.000000e+06,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,4.108317e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,2.533005e-07,NaN,2.346094e-07,NaN,4.312601e-07,NaN,false
1,3.162000e+06,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,7.740041e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,8.010774e-08,NaN,7.419669e-08,NaN,1.363885e-07,NaN,false
1,1.000000e+07,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.475009e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,2.533007e-08,NaN,2.346101e-08,NaN,4.312604e-08,NaN,false
1,3.162000e+07,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,6.443698e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,8.010776e-09,NaN,7.419676e-09,NaN,1.363885e-08,NaN,false
1,1.000000e+08,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,3.018085e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,9.581673e-09,NaN,1.369401e-08,NaN,1.507136e-08,NaN,false
1,3.162000e+08,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,2.215024e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,3.863118e-08,NaN,5.078954e-08,NaN,5.105558e-08,NaN,false
1,1.000000e+09,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.435390e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,8.785517e-08,NaN,8.918962e-08,NaN,1.742415e-07,NaN,false
1,3.162000e+09,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,4.855914e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.669403e-07,NaN,5.413192e-07,NaN,5.813821e-07,NaN,false
1,1.000000e+10,0,3,CONTINUE,1.000000e+00,1.000000e-09,1.000000e-01,6.303821e-14,1.265419e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.272405e-06,NaN,1.683653e-06,NaN,1.690271e-06,NaN,false
2,1.000000e+00,0,7,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,3.104383e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,2,0,3,0,9.039569e-03,NaN,5.077988e-03,NaN,1.198606e-03,NaN,false
2,3.162000e+00,0,6,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,3.103739e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,2,0,2,0,7.432814e-04,NaN,6.085159e-04,NaN,2.610115e-03,NaN,false
2,1.000000e+01,0,5,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,8.845361e-08,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,1,0,2,0,7.723211e-05,NaN,7.633775e-03,NaN,2.770654e-04,NaN,false
2,3.162000e+01,0,4,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.756496e-16,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,2,0,6.803585e-03,NaN,2.433964e-03,NaN,2.825229e-05,NaN,false
2,1.000000e+02,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,2.690029e-26,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.502748e-03,NaN,6.320785e-04,NaN,5.323984e-03,NaN,true
2,3.162000e+02,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,8.955025e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,4.754356e-04,NaN,1.997849e-04,NaN,1.684318e-03,NaN,false
2,1.000000e+03,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.318728e-32,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.503511e-04,NaN,6.316060e-05,NaN,5.326395e-04,NaN,false
2,3.162000e+03,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.601605e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,4.755119e-05,NaN,1.997375e-05,NaN,1.684560e-04,NaN,false
2,1.000000e+04,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.073080e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.503587e-05,NaN,6.315586e-06,NaN,5.326636e-05,NaN,false
2,3.162000e+04,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.797633e-32,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,4.755195e-06,NaN,1.997328e-06,NaN,1.684584e-05,NaN,false
2,1.000000e+05,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,4.001787e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.503595e-06,NaN,6.315538e-07,NaN,5.326660e-06,NaN,false
2,3.162000e+05,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,3.358299e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,4.755203e-07,NaN,1.997323e-07,NaN,1.684586e-06,NaN,false
2,1.000000e+06,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.612860e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.503595e-07,NaN,6.315533e-08,NaN,5.326663e-07,NaN,false
2,3.162000e+06,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,2.476625e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,4.755204e-08,NaN,1.997322e-08,NaN,1.684587e-07,NaN,false
2,1.000000e+07,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,2.131841e-32,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.503595e-08,NaN,6.315533e-09,NaN,5.326663e-08,NaN,false
2,3.162000e+07,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,2.460987e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,2.549112e-08,NaN,1.780908e-08,NaN,1.684586e-08,NaN,false
2,1.000000e+08,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.260067e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,1.206201e-07,NaN,8.989011e-08,NaN,7.856756e-08,NaN,false
2,3.162000e+08,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,2.242441e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,6.320010e-08,NaN,1.211187e-07,NaN,1.480006e-07,NaN,false
2,1.000000e+09,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,3.928169e-34,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,7.852644e-07,NaN,5.486378e-07,NaN,7.646476e-07,NaN,false
2,3.162000e+09,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.399543e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,6.438997e-07,NaN,1.479251e-06,NaN,3.003526e-06,NaN,false
2,1.000000e+10,0,3,CONTINUE,2.425761e-01,1.000000e-09,2.425761e-02,3.110016e-14,1.418003e-33,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,1,0,3.210480e-05,NaN,2.242738e-05,NaN,2.203271e-05,NaN,false
3,1.000000e+00,0,7,CONTINUE,1.181555e-01,1.000000e-09,1.181555e-02,2.472856e-14,4.246225e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,2,0,3,0,4.165908e-03,NaN,1.123210e-03,NaN,3.544562e-04,NaN,false
3,3.162000e+00,0,6,CONTINUE,1.181555e-01,1.000000e-09,1.181555e-02,2.472856e-14,1.126701e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,2,0,2,0,5.311844e-04,NaN,1.335687e-04,NaN,9.056282e-04,NaN,false
3,1.000000e+01,0,5,CONTINUE,1.181555e-01,1.000000e-09,1.181555e-02,2.472856e-14,3.464852e-10,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,1,0,2,0,5.744848e-05,NaN,2.525951e-03,NaN,9.700103e-05,NaN,false
3,3.162000e+01,0,4,CONTINUE,1.181555e-01,1.000000e-09,1.181555e-02,2.472856e-14,1.824075e-19,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,1,0,2,0,1.872690e-03,NaN,8.091616e-04,NaN,9.920484e-06,NaN,false
