iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,chosen
1,1.000000e+00,0,14,CONTINUE,1.000000e+00,2.550290e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.711086e-03,7.546793e-01,2.116152e+00,1.000000e-02,2.435285e+00,3.949004e+00,2.980232e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,6,0,0,3,0,0,5,0,0,5.787840e-02,NaN,5.673666e-02,NaN,3.467150e-02,NaN,1.361560e+00,2.451916e-01,1.006778e+00,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+00,0,8,CONTINUE,1.000000e+00,5.059741e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.517284e-03,5.041209e-01,2.625956e+00,1.000000e-02,2.954645e+00,7.558007e+00,3.810149e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,4,0,0,2,0,0,2,0,0,7.916703e-02,NaN,9.110818e-02,NaN,3.486178e-02,NaN,5.483351e-01,1.511984e-01,3.325695e-01,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+01,0,8,CONTINUE,1.000000e+00,2.352896e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.002290e-03,7.953022e-01,2.539954e+00,2.997993e-01,2.328905e+00,6.546286e+00,5.206276e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,3,0,0,1,2,1,2,0,0,4.662822e-02,NaN,1.076805e-01,3.691917e-02,3.649584e-02,NaN,2.567956e-01,7.659764e-02,1.302352e-01,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+01,0,4,CONTINUE,1.000000e+00,4.654003e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001741e-03,5.425064e-01,2.633191e+00,1.000000e-02,2.722403e+00,6.509091e+00,3.531224e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,2,0,0,1,0,0,1,0,0,3.694527e-02,NaN,8.037616e-02,NaN,2.444838e-02,NaN,1.392977e-01,3.739769e-02,6.752400e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+02,0,3,CONTINUE,1.000000e+00,3.824169e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,6.191208e-01,2.219355e+00,1.000000e-02,2.427196e+00,5.940722e+00,3.678024e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.229194e-02,NaN,4.634506e-02,NaN,1.320175e-02,NaN,7.454807e-02,2.746694e-02,3.564641e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,true
1,3.162000e+02,0,3,CONTINUE,1.000000e+00,3.061197e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,7.006828e-01,2.400567e+00,1.000000e-02,2.380793e+00,1.003475e+01,7.031177e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.382877e-02,NaN,3.238724e-02,NaN,5.857275e-03,NaN,3.589513e-02,1.339831e-02,1.663437e-02,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+03,0,3,CONTINUE,1.000000e+00,2.315140e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,7.770276e-01,2.494981e+00,1.000000e-02,2.387010e+00,1.448738e+01,1.125709e+01,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,7.954908e-03,NaN,1.723586e-02,NaN,2.622121e-03,NaN,1.618210e-02,3.517724e-03,6.955182e-03,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+03,0,3,CONTINUE,1.000000e+00,1.928742e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.168336e-01,2.519252e+00,1.000000e-02,2.407784e+00,1.470996e+01,1.201559e+01,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,3.575796e-03,NaN,7.148794e-03,NaN,1.037688e-03,NaN,6.537481e-03,1.573332e-03,2.561999e-03,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+04,0,3,CONTINUE,1.000000e+00,1.827362e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.289236e-01,2.518837e+00,1.000000e-02,2.408908e+00,1.298878e+01,1.076671e+01,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.318559e-03,NaN,2.523448e-03,NaN,3.596443e-04,NaN,2.323833e-03,9.819082e-04,8.623635e-04,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+04,0,3,CONTINUE,1.000000e+00,1.807780e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.319338e-01,2.516651e+00,1.000000e-02,2.406535e+00,1.194831e+01,9.940201e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,4.407570e-04,NaN,8.295599e-04,NaN,1.174678e-04,NaN,7.677456e-04,3.883686e-04,2.787636e-04,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+05,0,3,CONTINUE,1.000000e+00,1.803588e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.327406e-01,2.515670e+00,1.000000e-02,2.405369e+00,1.154858e+01,9.616969e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.419470e-04,NaN,2.656684e-04,NaN,3.753876e-05,NaN,2.463406e-04,1.318654e-04,8.877979e-05,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+05,0,3,CONTINUE,1.000000e+00,1.802494e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.329782e-01,2.515327e+00,1.000000e-02,2.404954e+00,1.141435e+01,9.507907e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,4.515651e-05,NaN,8.436249e-05,NaN,1.191215e-05,NaN,7.827485e-05,4.265494e-05,2.814162e-05,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+06,0,3,CONTINUE,1.000000e+00,1.802172e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.330515e-01,2.515215e+00,1.000000e-02,2.404818e+00,1.137109e+01,9.472706e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.430522e-05,NaN,2.670994e-05,NaN,3.770679e-06,NaN,2.478767e-05,1.358418e-05,8.904866e-06,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+06,0,3,CONTINUE,1.000000e+00,1.802073e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.330745e-01,2.515179e+00,1.000000e-02,2.404774e+00,1.135733e+01,9.461504e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,4.526786e-06,NaN,8.450440e-06,NaN,1.192905e-06,NaN,7.842965e-06,4.305786e-06,2.816863e-06,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+07,0,3,CONTINUE,1.000000e+00,1.802042e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.330818e-01,2.515168e+00,1.000000e-02,2.404761e+00,1.135297e+01,9.457954e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.431638e-06,NaN,2.671718e-06,NaN,3.772371e-07,NaN,2.480319e-06,1.362463e-06,8.907571e-07,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+07,0,3,CONTINUE,1.000000e+00,1.802032e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.330841e-01,2.515164e+00,1.000000e-02,2.404756e+00,1.135159e+01,9.456831e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,4.527903e-07,NaN,8.423326e-07,NaN,1.193074e-07,NaN,7.844518e-07,4.309838e-07,2.817134e-07,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+08,0,3,CONTINUE,1.000000e+00,1.802029e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.330848e-01,2.515163e+00,1.000000e-02,2.404755e+00,1.135116e+01,9.456476e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.431750e-07,NaN,2.621509e-07,NaN,3.772540e-08,NaN,2.480474e-07,1.362868e-07,8.907842e-08,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+08,0,3,CONTINUE,1.000000e+00,1.802027e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.330850e-01,2.515162e+00,1.000000e-02,2.404754e+00,1.135102e+01,9.456362e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.360603e-07,NaN,1.348490e-07,NaN,4.313456e-08,NaN,7.844674e-08,4.310244e-08,2.817161e-08,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+09,0,3,CONTINUE,1.000000e+00,1.802023e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.330854e-01,2.515162e+00,1.000000e-02,2.404754e+00,1.135098e+01,9.456333e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,6.537945e-07,NaN,4.975409e-07,NaN,7.659111e-08,NaN,2.480490e-08,1.362909e-08,8.907871e-09,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+09,0,3,CONTINUE,1.000000e+00,1.802021e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001740e-03,8.330859e-01,2.515159e+00,1.000000e-02,2.404755e+00,1.135101e+01,9.456363e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,8.339032e-07,NaN,1.834345e-06,NaN,3.075287e-07,NaN,7.844691e-09,4.310275e-09,2.817165e-09,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+10,0,3,CONTINUE,1.000000e+00,1.802022e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001739e-03,8.330855e-01,2.515150e+00,1.000000e-02,2.404756e+00,1.135101e+01,9.456360e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.950083e-06,NaN,2.865186e-06,NaN,6.169005e-07,NaN,2.480493e-09,1.362915e-09,8.907896e-10,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+10,0,3,CONTINUE,1.000000e+00,1.801913e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001736e-03,8.330943e-01,2.515141e+00,1.000000e-02,2.404758e+00,1.135143e+01,9.456813e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,1.210551e-05,NaN,1.769347e-05,NaN,1.999998e-06,NaN,7.844781e-10,4.310251e-10,2.817185e-10,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+11,0,3,CONTINUE,1.000000e+00,1.801826e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001720e-03,8.331023e-01,2.515023e+00,1.000000e-02,2.404773e+00,1.135081e+01,9.456384e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.952601e-05,NaN,3.431222e-05,NaN,8.445590e-06,NaN,2.480447e-10,1.363008e-10,8.908130e-11,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,3.162000e+11,0,3,CONTINUE,1.000000e+00,1.801612e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001701e-03,8.331238e-01,2.514832e+00,1.000000e-02,2.404806e+00,1.135340e+01,9.458784e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,9.405083e-05,NaN,2.158051e-04,NaN,3.241736e-05,NaN,7.844995e-11,4.310102e-11,2.817475e-11,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
1,1.000000e+12,0,3,CONTINUE,1.000000e+00,1.800714e-01,1.000000e-09,1.000000e-01,9.500494e-14,1.001589e-03,8.332120e-01,2.514249e+00,1.000000e-02,2.404918e+00,1.136268e+01,9.467522e+00,7.087368e-08,1.000215e+00,REACHED_FORCE,REACHED_FORCE,REACHED_FORCE,1,0,0,1,0,0,1,0,0,2.310767e-04,NaN,8.929688e-04,NaN,8.900570e-05,NaN,2.481161e-11,1.362705e-11,8.911413e-12,solution good enough for the tolerances given,solution good enough for the tolerances given,solution good enough for the tolerances given,false
