fp,gp,y0p,fc,gc,y0c
-1.5,7.6885917660751701e-05,0,-1.2828136814774886,7.6885917660751701e-05,0.036873226422891356
0.0085961733443236394,0.00012949120691363447,0,-0.0042246608336102198,0.00012949120691363447,-0.29176591683833075
-0.18390938110301586,-0.00016009918618697938,0,0.034017562291879661,-0.00016009918618697938,0.16201731767398178
-0.15859044846734074,-8.3705245507381676e-05,0,0.039741463960443486,-8.3705245507381676e-05,0.015347255175002057
-0.076559275703588878,0.0001408276792275176,0,0.020946688147643201,0.0001408276792275176,-0.12537965187887459
0,-1.8061412150327527e-05,0,0,-1.8061412150327527e-05,0.065733197998751963
-1.5,8.1525895367917656e-08,0,-1.2525682052029905,8.1525895367917656e-08,0.0028294465617560152
0.1107609055591848,8.6738325340007805e-06,0,-0.019726943562917904,8.6738325340007805e-06,-0.021552200040677327
0.10960643147310564,4.4657875527320812e-05,0,-0.01729535685322215,4.4657875527320812e-05,-0.079497144164645303
-0.019044122993707249,3.5701604559790212e-05,0,0.0019808248662410203,3.5701604559790212e-05,-0.11885800832794062
0.28117296890852439,2.5802927128282249e-05,0,-0.039725289654080093,2.5802927128282249e-05,-0.021042775468298629
0,6.8959354455611077e-06,0,0,6.8959354455611077e-06,0.014955229163669306
-1.8538240067787329e-15,-6.6669652429851567e-05,0,-1.8538240067787329e-15,-6.6669652429851567e-05,-0.0060485216718783753
6.9270755599103949e-14,-6.6695973400143771e-05,0,6.9270755599103949e-14,-6.6695973400143771e-05,-0.0054090059867360771
2.2567314587261048e-15,0.00019211001051555598,0,2.2567314587261048e-15,0.00019211001051555598,-0.24951060522218041
-1.9261710704819327e-14,-4.8738520472824121e-06,0,-1.9261710704819327e-14,-4.8738520472824121e-06,-0.017894405350389456
1.1207700075867659e-14,-5.4745059429706089e-05,0,1.1207700075867659e-14,-5.4745059429706089e-05,0.08157958652848675
8.0967559616354997e-15,-2.1574359495568629e-05,0,8.0967559616354997e-15,-2.1574359495568629e-05,0.085708791177720609
-3.4599979125384445e-14,-5.0903780866029535e-05,0,-3.4599979125384445e-14,-5.0903780866029535e-05,-0.016789506430119384
-1.660130329175477e-13,-5.4773328932000709e-05,0,-1.660130329175477e-13,-5.4773328932000709e-05,0.084771657688976487
1.4240297271420501e-14,3.5718679555429844e-05,0,1.4240297271420501e-14,3.5718679555429844e-05,-0.060705740886055182
-3.6116780722275372e-14,6.0790753001249698e-05,0,-3.6116780722275372e-14,6.0790753001249698e-05,-0.049004614692449058
-7.2662273230381795e-14,-4.3082701333574391e-05,0,-7.2662273230381795e-14,-4.3082701333574391e-05,0.026351562522274892
-7.3128104254318406e-14,-1.7728147620132972e-05,0,-7.3128104254318406e-14,-1.7728147620132972e-05,-0.0055267172151877379
-1.3161670739883842e-14,9.0824400076350287e-06,0,-1.3161670739883842e-14,9.0824400076350287e-06,-0.17560461161273272
1.613039923411299e-14,-5.4528298315092982e-05,0,1.613039923411299e-14,-5.4528298315092982e-05,0.059423383514927888
-2.6491262466071824e-14,1.2182192918430701e-05,0,-2.6491262466071824e-14,1.2182192918430701e-05,-0.077037060523121176
-1.3344919778710903e-14,0.00012162532984316687,0,-1.3344919778710903e-14,0.00012162532984316687,-0.10629929035122834
1.5211730149877948e-15,-0.00010356440367687014,0,1.5211730149877948e-15,-0.00010356440367687014,0.046203544880284858
3.3970220818357647e-15,-1.0754785984001813e-05,0,3.3970220818357647e-15,-1.0754785984001813e-05,-0.013664231545748029
3.28588830819599e-14,3.4867236821778391e-05,0,3.28588830819599e-14,3.4867236821778391e-05,0.00069754713957613566
9.5357342915339787e-15,3.5814124026423144e-05,0,9.5357342915339787e-15,3.5814124026423144e-05,-0.020307526975865419
-8.9419578028078292e-15,-2.4880820125749992e-05,0,-8.9419578028078292e-15,-2.4880820125749992e-05,0.03550799517075752
4.6984397482482925e-15,-3.8463286688994458e-06,0,4.6984397482482925e-15,-3.8463286688994458e-06,-0.020686726410873959
-2.3344380896861133e-14,3.6551080652813539e-05,0,-2.3344380896861133e-14,3.6551080652813539e-05,-0.075364590639519627
-1.7636234917414316e-14,2.3186141269171401e-05,0,-1.7636234917414316e-14,2.3186141269171401e-05,-0.051092671344914214
-1.5,-5.4279641021448555e-05,0,-1.3343314084294702,-5.4279641021448555e-05,-0.17714940117986636
-0.0083005170431679539,4.2628008666056871e-05,0,0.0023746784989455718,4.2628008666056871e-05,0.13030330467115922
-0.023808797958464793,-1.1596214484266287e-05,0,0.0019208166338641787,-1.1596214484266287e-05,-0.06810831283433938
0.10700735790039308,8.508341642121664e-05,0,-0.026297142404154726,8.508341642121664e-05,-0.034162627039683494
0.0088902905122251168,0.00013731641530112526,0,-0.00047593766985690894,0.00013731641530112526,-0.18123112132863914
0,-0.00023267052792297349,0,0,-0.00023267052792297349,0.19511875738869175
1.0451034951042914e-14,-4.4042067560035036e-05,0,1.0451034951042914e-14,-4.4042067560035036e-05,0.10665299270863933
4.5525408837023635e-15,1.1109665306818783e-05,0,4.5525408837023635e-15,1.1109665306818783e-05,-0.019075842929770062
-7.5411196735004904e-15,8.0815419067903349e-07,0,-7.5411196735004904e-15,8.0815419067903349e-07,0.054529358364958827
-2.9061905719653467e-15,3.0751555456731694e-05,0,-2.9061905719653467e-15,3.0751555456731694e-05,-0.017563456596140236
4.4966878333584693e-14,5.2495286173126487e-05,0,4.4966878333584693e-14,5.2495286173126487e-05,-0.02496624295419032
8.4907889217289978e-14,-1.353533015624464e-05,0,8.4907889217289978e-14,-1.353533015624464e-05,-0.020581218412387834
1.6941486699334592e-14,-0.00035972648927751205,0,1.6941486699334592e-14,-0.00035972648927751205,0.4464347386689595
-7.9477713176630079e-14,0.00010988187567351204,0,-7.9477713176630079e-14,0.00010988187567351204,-0.28596356388772687
-1.1468811656493111e-13,0.00010061857272702923,0,-1.1468811656493111e-13,0.00010061857272702923,0.10787510399241468
-3.3863414804835437e-14,0.00010772301470574064,0,-3.3863414804835437e-14,0.00010772301470574064,-0.11056113215849392
5.2832052203481707e-14,8.0660408532273742e-05,0,5.2832052203481707e-14,8.0660408532273742e-05,-0.02441628331859402
2.1669641592218741e-14,-0.00022054347051803092,0,2.1669641592218741e-14,-0.00022054347051803092,0.06363219969252415
2.7547408798511697e-15,-3.1431128134751241e-05,0,2.7547408798511697e-15,-3.1431128134751241e-05,0.10077710675992128
-8.3738571632352432e-14,-7.7173827190080146e-05,0,-8.3738571632352432e-14,-7.7173827190080146e-05,0.049619964200079428
-1.5237811012980274e-14,-2.4222132636531057e-05,0,-1.5237811012980274e-14,-2.4222132636531057e-05,0.044104847319540549
1.4162282457874653e-14,1.7329910773078439e-05,0,1.4162282457874653e-14,1.7329910773078439e-05,0.0099730320463218367
-1.7013300490642536e-15,-3.2660108290505363e-05,0,-1.7013300490642536e-15,-3.2660108290505363e-05,0.050346655891039663
-1.2212453270876722e-15,4.0939078711943466e-05,0,-1.2212453270876722e-15,4.0939078711943466e-05,-0.039639647986480821
-2.0199120154273942e-14,-2.9836416839915114e-05,0,-2.0199120154273942e-14,-2.9836416839915114e-05,-0.0070380678945288289
5.0889847891255613e-14,9.7860932442461745e-05,0,5.0889847891255613e-14,9.7860932442461745e-05,0.11485285451457453
-2.3661628212323649e-15,-8.9039295960047227e-05,0,-2.3661628212323649e-15,-8.9039295960047227e-05,-0.020408402654682387
2.2301605007157832e-14,-6.6959456437309939e-06,0,2.2301605007157832e-14,-6.6959456437309939e-06,0.075437799520202561
-4.304629569462648e-14,0.00011189190532645554,0,-4.304629569462648e-14,0.00011189190532645554,-0.072253061623229198
1.1468603844377867e-13,-0.00017876697888286053,0,1.1468603844377867e-13,-0.00017876697888286053,0.17985701396553389
-1.5,7.6315753688938059e-05,0,-1.3145897673338489,7.6315753688938059e-05,-0.082842345868240158
