iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,r1_p,r1_c,r1_w,p_res0_dual,p_res0_prim,c_res0_dual,c_res0_prim,w_res0_dual,w_res0_prim,p_res_exit,c_res_exit,w_res_exit,Ldiag_min,Ldiag_max,ipm_pres,ipm_dres,bar_hdiag_med,bar_hdiag_frac_mid,chosen
1,1.000000e+00,0,4,CONTINUE,1.000000e+00,6.787261e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403572e+00,9.443429e-01,,,3.305500e+00,4.694105e-01,4.432845e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,1.791090e-04,NaN,8.077742e-05,NaN,,,4.698457e-01,1.064640e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.802948e-04,1.275693e-04,,4.946198e-15,1.791090e-04,6.021459e-15,8.077742e-05,,,1.791090e-04,8.077742e-05,,1.000000e+00,1.290340e+00,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
1,3.162000e+00,0,3,CONTINUE,1.000000e+00,6.807371e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403572e+00,9.438932e-01,,,3.314348e+00,4.810276e-01,4.540386e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,1,0,0,,,,3.456602e-05,NaN,1.514930e-02,NaN,,,1.757299e-01,3.981920e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,6.024407e-05,3.981920e-02,,6.451563e-15,3.456602e-05,1.182787e-14,1.514930e-02,,,3.456602e-05,1.514930e-02,,5.623660e-01,9.018756e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
1,1.000000e+01,0,2,CONTINUE,1.000000e+00,6.771412e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403572e+00,9.443739e-01,,,3.308680e+00,4.717286e-01,4.454882e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.234395e-02,NaN,4.494114e-03,NaN,,,5.897236e-02,1.180022e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.897236e-02,1.180022e-02,,2.924709e-14,2.234395e-02,3.537607e-14,4.494114e-03,,,2.234395e-02,4.494114e-03,,3.162278e-01,7.721122e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,true
1,3.162000e+01,0,2,CONTINUE,1.000000e+00,6.818952e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403571e+00,9.439668e-01,,,3.306600e+00,4.702523e-01,4.439026e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.206026e-03,NaN,1.578430e-03,NaN,,,1.901899e-02,4.147223e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.901899e-02,4.147223e-03,,8.741868e-14,7.206026e-03,1.344076e-13,1.578430e-03,,,7.206026e-03,1.578430e-03,,1.778357e-01,7.262762e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
1,1.000000e+02,0,2,CONTINUE,1.000000e+00,6.785391e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403571e+00,9.443477e-01,,,3.305858e+00,4.696880e-01,4.435488e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.292875e-03,NaN,5.155486e-04,NaN,,,6.051640e-03,1.354828e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,6.051640e-03,1.354828e-03,,1.906437e-13,2.292875e-03,2.755893e-13,5.155486e-04,,,2.292875e-03,5.155486e-04,,1.000000e-01,7.111650e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
1,3.162000e+02,0,2,CONTINUE,1.000000e+00,6.788592e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403571e+00,9.443243e-01,,,3.305614e+00,4.694994e-01,4.433597e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.265791e-04,NaN,1.647140e-04,NaN,,,1.917679e-03,4.328827e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.917679e-03,4.328827e-04,,7.565533e-13,7.265791e-04,1.001068e-12,1.647140e-04,,,7.265791e-04,1.647140e-04,,5.623660e-02,7.063200e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
1,1.000000e+03,0,2,CONTINUE,1.000000e+00,6.786299e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403571e+00,9.443514e-01,,,3.305537e+00,4.694387e-01,4.433151e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.298892e-04,NaN,5.225025e-05,NaN,,,6.067527e-04,1.373207e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,6.067527e-04,1.373207e-04,,1.757406e-12,2.298892e-04,2.537830e-12,5.225025e-05,,,2.298892e-04,5.225025e-05,,3.162278e-02,7.047806e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
1,3.162000e+03,0,2,CONTINUE,1.000000e+00,6.841751e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403571e+00,9.437740e-01,,,3.305512e+00,4.694194e-01,4.430258e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.271823e-05,NaN,1.654122e-05,NaN,,,1.919272e-04,4.347282e-05,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.919272e-04,4.347282e-05,,9.526324e-12,7.271823e-05,8.464236e-12,1.654122e-05,,,7.271823e-05,1.654122e-05,,1.778357e-02,7.042932e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
1,1.000000e+04,0,2,CONTINUE,1.000000e+00,6.827542e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403571e+00,9.439226e-01,,,3.305504e+00,4.694132e-01,4.430897e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.299495e-05,NaN,5.232015e-06,NaN,,,6.069120e-05,1.375055e-05,,solution good enough for the tolerances given,solution good enough for the tolerances given,,6.069120e-05,1.375055e-05,,2.535636e-11,2.299495e-05,3.037675e-11,5.232015e-06,,,2.299495e-05,5.232015e-06,,1.000000e-02,7.041390e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
1,3.162000e+04,0,2,CONTINUE,1.000000e+00,6.823448e-02,1.000000e-09,1.000000e-01,1.147905e-13,1.403571e+00,9.439654e-01,,,3.305502e+00,4.694113e-01,4.431080e-01,1.000000e+00,2.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.272426e-06,NaN,1.654822e-06,NaN,,,1.919431e-05,4.349130e-06,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.919431e-05,4.349130e-06,,7.862907e-11,7.272426e-06,8.346989e-11,1.654822e-06,,,7.272426e-06,1.654822e-06,,5.623660e-03,7.040902e-01,1.103144e+01,1.373435e+01,1.000000e+00,1.000000e+00,false
