iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,r1_p,r1_c,r1_w,p_res0_dual,p_res0_prim,c_res0_dual,c_res0_prim,w_res0_dual,w_res0_prim,p_res_exit,c_res_exit,w_res_exit,Ldiag_min,Ldiag_max,ipm_pres,ipm_dres,bar_hdiag_med,bar_hdiag_frac_mid,chosen
1,1.000000e+00,0,4,CONTINUE,4.740902e+02,2.655247e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763232e-01,,,1.139512e+03,5.764324e+00,3.898546e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,4.611238e-06,NaN,3.530746e-06,NaN,,,5.116833e+00,4.592736e+00,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.985139e-02,1.850995e-02,,1.138898e-13,4.611238e-06,9.130149e-14,3.530746e-06,,,4.611238e-06,3.530746e-06,,1.620335e-01,2.489189e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,3.162000e+00,0,4,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763264e-01,,,1.139515e+03,5.764368e+00,3.898595e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,4.645375e-07,NaN,3.577311e-07,NaN,,,1.626007e+00,1.457140e+00,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.003224e-03,1.872206e-03,,2.968565e-13,4.645375e-07,2.949081e-13,3.577311e-07,,,4.645375e-07,3.577311e-07,,9.127862e-02,2.486135e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,1.000000e+01,0,4,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763267e-01,,,1.139515e+03,5.764373e+00,3.898599e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,4.655158e-08,NaN,3.591418e-08,NaN,,,5.149288e-01,4.612169e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.008531e-04,1.878571e-04,,1.108568e-12,4.655158e-08,1.109490e-12,3.591418e-08,,,4.655158e-08,3.591418e-08,,5.135575e-02,2.485166e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,3.162000e+01,0,4,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763267e-01,,,1.139515e+03,5.764373e+00,3.898600e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,4.659334e-09,NaN,3.596730e-09,NaN,,,1.629279e-01,1.459094e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.010678e-05,1.881027e-05,,4.795348e-12,4.659334e-09,2.859351e-12,3.596730e-09,,,4.659334e-09,3.596730e-09,,2.888578e-02,2.484859e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,1.000000e+02,0,2,CONTINUE,4.740902e+02,2.655237e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763209e-01,,,1.139510e+03,5.764063e+00,3.898356e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.356980e-05,NaN,9.297044e-06,NaN,,,5.152567e-02,4.613976e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.152567e-02,4.613976e-02,,1.010736e-11,1.356980e-05,1.085949e-11,9.297044e-06,,,1.356980e-05,9.297044e-06,,1.624386e-02,2.484762e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,true
1,3.162000e+02,0,2,CONTINUE,4.740902e+02,2.655245e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763249e-01,,,1.139514e+03,5.764275e+00,3.898523e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.291789e-06,NaN,2.940485e-06,NaN,,,1.629607e-02,1.459275e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.629607e-02,1.459275e-02,,3.617989e-11,4.291789e-06,4.331211e-11,2.940485e-06,,,4.291789e-06,2.940485e-06,,9.135153e-03,2.484731e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,1.000000e+03,0,2,CONTINUE,4.740902e+02,2.655248e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763262e-01,,,1.139515e+03,5.764342e+00,3.898576e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.357090e-06,NaN,9.298056e-07,NaN,,,5.152895e-03,4.614308e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.152895e-03,4.614308e-03,,1.121534e-10,1.357090e-06,9.420043e-11,9.298056e-07,,,1.357090e-06,9.298056e-07,,5.136877e-03,2.484722e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,3.162000e+03,0,2,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763266e-01,,,1.139515e+03,5.764364e+00,3.898592e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.291900e-07,NaN,2.940586e-07,NaN,,,1.629640e-03,1.459308e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.629640e-03,1.459308e-03,,4.242949e-10,4.291900e-07,1.704077e-10,2.940586e-07,,,4.291900e-07,2.940586e-07,,2.888810e-03,2.484718e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,1.000000e+04,0,2,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763267e-01,,,1.139515e+03,5.764370e+00,3.898597e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.357101e-07,NaN,9.298158e-08,NaN,,,5.152928e-04,4.614341e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.152928e-04,4.614341e-04,,8.432444e-10,1.357101e-07,6.026805e-10,9.298158e-08,,,1.357101e-07,9.298158e-08,,1.624427e-03,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,3.162000e+04,0,2,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763267e-01,,,1.139515e+03,5.764372e+00,3.898599e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.291911e-08,NaN,2.940596e-08,NaN,,,1.629643e-04,1.459312e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.629643e-04,1.459312e-04,,3.482318e-09,4.291911e-08,2.098145e-09,2.940596e-08,,,4.291911e-08,2.940596e-08,,9.135226e-04,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,1.000000e+05,0,2,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763267e-01,,,1.139515e+03,5.764373e+00,3.898600e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.357102e-08,NaN,9.298168e-09,NaN,,,5.152931e-05,4.614345e-05,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.152931e-05,4.614345e-05,,1.172240e-08,1.357102e-08,5.880238e-09,9.298168e-09,,,1.357102e-08,9.298168e-09,,5.136890e-04,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,3.162000e+05,0,2,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763267e-01,,,1.139515e+03,5.764373e+00,3.898600e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.957456e-08,NaN,2.170638e-08,NaN,,,1.629643e-05,1.459312e-05,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.629643e-05,1.459312e-05,,1.957456e-08,4.291912e-09,2.170638e-08,2.940598e-09,,,1.957456e-08,2.170638e-08,,2.888812e-04,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,1.000000e+06,0,2,CONTINUE,4.740902e+02,2.655249e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763267e-01,,,1.139515e+03,5.764374e+00,3.898600e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,9.863136e-08,NaN,8.777803e-08,NaN,,,5.152932e-06,4.614346e-06,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.152932e-06,4.614346e-06,,9.863136e-08,1.357102e-09,8.777803e-08,9.298170e-10,,,9.863136e-08,8.777803e-08,,1.624427e-04,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,3.162000e+06,0,2,CONTINUE,4.740902e+02,2.655251e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655967e+01,6.763263e-01,,,1.139515e+03,5.764375e+00,3.898598e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.927232e-07,NaN,2.365413e-07,NaN,,,1.629643e-06,1.459313e-06,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.629643e-06,1.459313e-06,,2.927232e-07,4.291912e-10,2.365413e-07,2.940598e-10,,,2.927232e-07,2.365413e-07,,9.135227e-05,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,1.000000e+07,0,2,CONTINUE,4.740902e+02,2.655251e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655970e+01,6.763273e-01,,,1.139516e+03,5.764389e+00,3.898614e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.052134e-06,NaN,1.018665e-06,NaN,,,5.152937e-07,4.614359e-07,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.152937e-07,4.614359e-07,,1.052134e-06,1.357104e-10,1.018665e-06,9.298189e-11,,,1.052134e-06,1.018665e-06,,5.136890e-05,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,3.162000e+07,0,2,CONTINUE,4.740902e+02,2.655239e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655970e+01,6.763278e-01,,,1.139514e+03,5.764368e+00,3.898602e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.986676e-06,NaN,1.987506e-06,NaN,,,1.629641e-07,1.459310e-07,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.629641e-07,1.459310e-07,,4.986676e-06,4.291885e-11,1.987506e-06,2.940605e-11,,,4.986676e-06,1.987506e-06,,2.888810e-05,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
1,1.000000e+08,0,2,CONTINUE,4.740902e+02,2.655224e+02,1.000000e-09,1.000000e-01,3.592942e-11,6.655995e+01,6.763317e-01,,,1.139517e+03,5.764313e+00,3.898588e+00,1.365944e-02,1.365944e-02,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,8.586691e-06,NaN,1.108784e-05,NaN,,,5.152911e-08,4.614383e-08,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.152911e-08,4.614383e-08,,8.586691e-06,1.357100e-11,1.108784e-05,9.298341e-12,,,8.586691e-06,1.108784e-05,,1.624426e-05,2.484717e+00,1.455451e+00,7.646943e-01,1.365944e-02,0.000000e+00,false
