fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
-0.00050995922077031993,-1.0568212971406865e-12,0,-0.00051936450619816034,-1.0568212971406865e-12,-1.0936737626643378e-08,0.034969292845674571,0,7.2966009662202291e-05
-0.00029273726089516284,7.7792286501399133e-12,0,-0.00029811954799518749,7.7792286501399133e-12,5.2688409191148367e-08,-0.0091346273260941094,0,-0.036444549349239741
0.00048214833381775372,-1.5741748182751536e-11,0,0.00049007778178180661,-1.5741748182751536e-11,-1.464195951983438e-06,-0.010048953894745668,0,0.0016867269620092912
0.00068173654598038791,2.882916128044144e-12,0,0.0006913706031561824,2.882916128044144e-12,-1.3535058490665719e-07,0.040706825886686455,0,-0.0070195595803864211
7.0496212550908674e-05,1.6547454378956772e-11,0,6.9153775319593581e-05,1.6547454378956772e-11,1.4205427199126541e-06,0.0012247089391261641,0,0.00024694988177731414
0,6.5372124380402852e-11,0,0,6.5372124380402852e-11,1.010743040912726e-05,0,0,0.0014765629332798846
0,-5.0270898555027088e-13,0,0,-5.0270898555027088e-13,-2.0667870193058491e-06,0,0,-0.0047544981868057664
0,-5.156669535821834e-11,0,0,-5.156669535821834e-11,-1.1070849792460535e-05,0,0,0.023977356399696337
0,-1.5038775780240599e-11,0,0,-1.5038775780240599e-11,-3.0321099797614437e-06,0,0,-0.00082700376675851062
0,-5.0359716396997101e-13,0,0,-5.0359716396997101e-13,-2.0701539441003729e-09,0,0,-0.0039613740456973176
-8.4515041224524824e-05,7.1424255398966352e-12,0,-8.6046985931621605e-05,7.1424255398966352e-12,4.1778776618817126e-08,0.013931804701434472,0,-0.024259369033730827
0.0001945001524740603,2.2756241335741834e-12,0,0.00019773308871625359,2.2756241335741834e-12,-4.0325645383684772e-07,0.015786099280296173,0,0.0017209005793750731
0.00027632205582259873,2.231653750683904e-11,0,0.00028022770242514428,2.231653750683904e-11,2.175272115212401e-06,-0.0044121224778097511,0,-0.0055546306942689128
2.9194695664980715e-05,-4.5673936854839781e-11,0,2.8629201370055789e-05,-4.5673936854839781e-11,-2.212023333600377e-05,0.0075796006932448068,0,0.010994523990371652
0,3.2982283570959225e-11,0,0,3.2982283570959225e-11,8.6049572849133948e-06,0,0,-0.00037516509370180695
0,-4.8023252041673459e-12,0,0,-4.8023252041673459e-12,-2.8059846113315245e-07,0,0,-0.00049959750686741095
0,5.7019666765967258e-12,0,0,5.7019666765967258e-12,-8.3464485323148097e-09,0,0,0.0024365817286465807
0,8.8322536784257721e-11,0,0,8.8322536784257721e-11,1.3502568724579889e-05,0,0,0.0030034841080369933
0,5.4191096054978516e-12,0,0,5.4191096054978516e-12,2.3448853535973369e-08,0,0,0.0023030499788189284
-0.00023005588422829508,2.0347428603129103e-11,0,-0.00023329777190143783,2.0347428603129103e-11,4.4678139226456137e-07,0.017917646420755235,0,-0.01903590790506432
-0.0004580421162775466,3.6020748883647258e-11,0,-0.00046350100340671697,3.6020748883647258e-11,2.0519585976121885e-06,-0.017341125913145475,0,0.0034842494289356353
-4.6361334198510166e-05,,,-4.5384743064981139e-05,,,-0.010957503667812443,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-0.0004582273251000432,,,-0.00046260727027478012,,,0.013289362995853458,,
-6.7506611452188239e-05,,,-6.5880937639052189e-05,,,0.00050673768369300265,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-6.3852633774432364e-06,,,-6.0204178980836033e-06,,,0.024140169069604908,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-0.00021601488249312797,,,-0.00021969530159951297,,,0.12717127377366455,,
-0.00012296208479777289,,,-0.00012450174554592806,,,-0.12125866457993476,,
0.00020498055101222972,,,0.00020938586724962666,,,0.0049956400784992227,,
0.00028829969752991366,,,0.00029247917357913116,,,0.059597278072852637,,
2.924684780947506e-05,,,2.7478174763427529e-05,,,-0.033952299495212078,,
-3.5536140353681951e-05,,,-3.5792832041288406e-05,,,0.065351862374769323,,
8.2668663981433246e-05,,,8.4061142837039702e-05,,,-0.030830693253541066,,
0.00011711360076404374,,,0.00011823858166712092,,,-0.014478329708356427,,
1.2054781058838703e-05,,,1.1264381211767862e-05,,,0.027597407741093434,,
-9.7667236943442147e-05,,,-0.00010016504790084773,,,0.051581686281861744,,
-0.00019357606429566075,,,-0.00019724090179035469,,,-0.062830563585300273,,
-1.9103069761552651e-05,,,-1.8056783408063238e-05,,,0.0036494801282011017,,
-0.00019398695821437468,,,-0.00019625871698931028,,,0.064399983545351758,,
-2.8259035690094988e-05,,,-2.6475075449339511e-05,,,-0.064897713710058327,,
-2.8294548745852246e-06,,,-2.4724325869397514e-06,,,0.073523246132940187,,
-3.6659749853098933e-07,,,-3.5578466308561359e-07,,,0.27178943923796284,,
-1.9570212885430478e-07,,,-1.8393539244105088e-07,,,0.1177671036591566,,
1.0034636067089638e-07,,,1.0710132577580223e-07,,,-0.17659414765655312,,
3.7434913630649003e-08,,,3.9814594979157573e-08,,,-0.14724278275966488,,
4.6035753632567329e-09,,,1.0144151412002485e-09,,,-0.057920952284148432,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.4837626802906331e-07,,,-1.4107845615992146e-07,,,0.073459259956077841,,
-7.875300221795211e-08,,,-7.1216993332088845e-08,,,-0.014737839550254147,,
5.220792125112067e-08,,,5.3601383891966891e-08,,,-0.11725754997035077,,
2.641378631055594e-08,,,2.255504670178392e-08,,,-0.064158692169514087,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.8209926283427271e-07,,,-1.7798145701379174e-07,,,0.11541657055252952,,
-8.9989417280707556e-08,,,-8.8509706433121505e-08,,,0.068346251039896666,,
5.6749217900799793e-08,,,5.1780605563348427e-08,,,-0.068974571381471075,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.7890833025590568e-07,,,-1.7917246764522879e-07,,,0.14955779212861123,,
-6.8177499894476029e-08,,,-7.3081552235168859e-08,,,0.046006798677764423,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.4087351748577373e-07,,,-1.4426701973264408e-07,,,0.12630297447314887,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-4.3373105161970451e-07,,,-4.2255720185554521e-07,,,0.26351779391913216,,
2.9048631025765833e-07,,,2.7801609805766704e-07,,,-0.10606923066612632,,
5.4893431893906734e-08,,,6.2247311690762202e-08,,,-0.13277193286006134,,
-4.1589501676210781e-08,,,-4.4635025682366229e-08,,,0.04790048017365104,,
-4.1716440792623256e-09,,,-7.0827817823907686e-09,,,-0.02299949306586898,,
-1.980773404890454e-07,,,-1.9039919999942804e-07,,,0.084816929921268894,,
1.2398455896290821e-07,,,1.1567808554686811e-07,,,-0.029084375246237641,,
2.5063947401705155e-08,,,2.711535279287524e-08,,,-0.077885712962965162,,
-1.7655458965057078e-08,,,-1.4418679303945417e-08,,,0.029237232951234642,,
-2.1884769661071902e-07,,,-2.1430259036277725e-07,,,0.1236273482042016,,
1.4816707784053252e-07,,,1.4588958011370547e-07,,,-0.047747622468654043,,
2.9134458428085851e-08,,,2.4730492590076862e-08,,,-0.036896833510008969,,
-2.1594513243643976e-07,,,-2.1575998965276719e-07,,,0.15261086281862485,,
1.1455549674071139e-07,,,1.1891437483839012e-07,,,-0.075240815202409161,,
-1.7975158731074136e-07,,,-1.8318164518968357e-07,,,0.12002943381408107,,
-0.00020270913225546756,,,-0.00020687966007427064,,,0.088659947963399294,,
5.8666734279759443e-05,,,6.1060341921144557e-05,,,0.090608336372041673,,
0.00025132788836882493,,,0.00025460250368826486,,,0.015704227800450207,,
-0.0001502188811696184,,,-0.00015349162418403067,,,-0.046725389318623266,,
-0.00017100724814148152,,,-0.0001671591137411169,,,-0.052833696626382924,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.2496887977235774e-05,,,-1.3851008576484212e-05,,,0.04988225696719796,,
-4.577596544963687e-05,,,-4.6017870704659885e-05,,,0.021941473526709204,,
4.0160287690529902e-05,,,4.3562383526559253e-05,,,-0.018564734412966362,,
1.7349740534694403e-05,,,1.2922877703337804e-05,,,-0.029209112372520794,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-0.00016181486569850174,,,-0.00016386722386441577,,,0.025650441401865554,,
0.00012179250811577697,,,0.00012103366928072449,,,0.039457750472811672,,
0.00017300245691204114,,,0.0001736044863413927,,,0.021238557851791431,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-6.7881189886044588e-05,,,-7.1694863844227834e-05,,,0.053795619275825837,,
-5.9378367251396896e-05,,,-4.9612377180732602e-05,,,0.058176925509591283,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-0.00011986451817824569,,,-0.00012589845186582551,,,0.041076882341941783,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-0.00032880511396742864,,,-0.00034491299213056933,,,0.023093961617723344,,
0.00011965924264835921,,,0.00013347495077955379,,,0.0021159707483824398,,
0.00037835934148101126,,,0.00038403671027100296,,,0.0032366088690280186,,
-0.00028217117594528743,,,-0.00030465713183279073,,,-0.021063679938956463,,
-0.0001947766781442741,,,-0.00017024859021615282,,,-0.017430558802428896,,
-3.06327914845063e-05,,,-3.6060874158373715e-05,,,0.01269129484853079,,
-8.1256328708419881e-05,,,-8.6980149884918723e-05,,,-0.0094738545952870144,,
9.1791193753018135e-05,,,0.00010662589432837456,,,-0.00709697496670044,,
6.4195819923469788e-06,,,-3.7789028054441195e-06,,,-0.006194025451433236,,
-0.00023326682543286083,,,-0.00023059894929340166,,,0.0053843476443275022,,
0.00020733476672254764,,,0.00021280276398255986,,,0.0053957998922362152,,
0.00021464089570922732,,,0.00019670059846451409,,,0.0029955237348452826,,
-0.00014639881824198041,,,-0.00016510131460609632,,,0.012520821915306906,,
-4.7668147221625283e-05,,,-2.1341348370627357e-05,,,0.013712280548255032,,
-0.00017080192000566274,,,-0.00017069423328552186,,,0.0046695381827455869,,
-9.3109280998476837e-07,,,-9.2118015113380967e-07,,,0.28389664306488094,,
-1.0034788312423971e-06,,,-9.9154761506702041e-07,,,0.020957325138548689,,
-5.0214067133710468e-07,,,-4.9465710075831125e-07,,,-0.22307780687495524,,
-2.4501739179909302e-07,,,-2.4103998448291899e-07,,,-0.02526793052555687,,
-1.3473208183723507e-07,,,-1.3485472617129591e-07,,,0.036468449904989465,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-6.437937382667774e-07,,,-6.3658237804452206e-07,,,0.06307840654568854,,
-6.2370252196955054e-07,,,-6.1522335411633729e-07,,,-0.0021553026935040897,,
-3.1879670108212357e-07,,,-3.1530909901700132e-07,,,-0.093304678484982875,,
-1.4785676375236607e-07,,,-1.484422442155205e-07,,,-0.00079352567187698211,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-5.1382263511742058e-07,,,-5.0891276450780424e-07,,,0.15484186564603045,,
-5.267224322829498e-07,,,-5.2244775566880999e-07,,,0.022319102160175793,,
-2.2464293340304578e-07,,,-2.2483693357606177e-07,,,-0.12310190752263842,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-4.4725822739867953e-07,,,-4.4491873847574481e-07,,,0.13377204293293551,,
-4.0727150526061459e-07,,,-4.0683977394846925e-07,,,0.0088244641387085487,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-3.5664251186389054e-07,,,-3.5591062055062487e-07,,,0.1425025453624916,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-2.3862579098009678e-07,,,-2.3400593285146801e-07,,,0.52614437370649692,,
2.505079498258191e-08,,,2.1250998063468231e-08,,,-0.36354735126602633,,
9.5857043775127294e-08,,,9.7424424777237064e-08,,,-0.15348383231246893,,
2.8871314261166239e-08,,,2.888334966361061e-08,,,0.22867000752806191,,
-8.5483140578384213e-09,,,-1.1536590025352763e-08,,,-0.16778268682480288,,
-8.5899870548256845e-08,,,-8.3466505193584834e-08,,,0.20880745753792557,,
2.6830813968694318e-08,,,2.4749201385255539e-08,,,-0.067438671868982197,,
4.3455618854766993e-08,,,4.2538139707637504e-08,,,-0.16063325956863589,,
2.1768896449174949e-08,,,2.5006804294628738e-08,,,0.20504466240166935,,
-1.2261105468307346e-07,,,-1.2139730565593758e-07,,,0.20375204904348995,,
1.9850294083199686e-08,,,2.1041434974329693e-08,,,-0.091064016995374766,,
2.7121209501902589e-08,,,2.1391154752213563e-08,,,-0.15726023170464082,,
-1.3427711657641688e-07,,,-1.3657764680909257e-07,,,0.20613713991925206,,
3.0600384305509722e-08,,,3.9098703426374548e-08,,,-0.14475895250449611,,
-1.2444492828281676e-07,,,-1.3276051315660177e-07,,,0.27294317524550221,,
-1.8410154726301219e-07,,,-1.8000181973644729e-07,,,0.71608989947703316,,
-6.4146423788770405e-08,,,-6.056843714136747e-08,,,0.54160166003716126,,
6.4945510442969883e-08,,,6.6498829633661384e-08,,,-0.19376943777503985,,
1.2309845359833123e-08,,,1.2196204323988552e-08,,,-0.4133565350786127,,
-4.9954156041085337e-09,,,-7.6890910347589626e-09,,,-0.20241038470704326,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-6.9652797572956974e-08,,,-6.7569067222678006e-08,,,0.28953710801979887,,
-2.5736599526716267e-08,,,-2.3772802092099438e-08,,,0.064122562479274295,,
2.9682733213039939e-08,,,2.8803191814079863e-08,,,-0.19808991124104153,,
-1.402725204578039e-08,,,-1.7165843393439177e-08,,,-0.17089987193866363,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-9.4168233511499915e-08,,,-9.3191041102372184e-08,,,0.28648207193405251,,
-5.2202477529778732e-08,,,-5.3303404480268939e-08,,,0.30657922561922335,,
6.5509800797740085e-09,,,1.3675047373602362e-09,,,-0.0041961563813457383,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.1076270646368842e-07,,,-1.13141800876486e-07,,,0.42358566082506555,,
-4.9864781597666437e-08,,,-5.7732307117170662e-08,,,0.3367797370175975,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.0111107275216223e-07,,,-1.0918836189322799e-07,,,0.35242250869883202,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-4.8809290511053232e-07,,,-4.7871325079260702e-07,,,0.3288105676154055,,
4.9334008957143347e-07,,,4.8184071964323607e-07,,,0.0060940235083432916,,
