iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,sigma2max,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,r1_p,r1_c,r1_w,p_res0_dual,p_res0_prim,c_res0_dual,c_res0_prim,w_res0_dual,w_res0_prim,p_res_exit,c_res_exit,w_res_exit,Ldiag_min,Ldiag_max,ipm_pres,ipm_dres,bar_hdiag_med,bar_hdiag_frac_mid,p10_s2min,p10_s2max,p10_beta,p10_omm,p10_k,p10_t1,p10_t2,p10_t3,p10_t4,p10_t5,p10_t6,p10_t7,p10_t8,p10_t9,p10_t10,p10_w1,p10_w2,p10_w3,p10_w4,p10_w5,p10_w6,p10_w7,p10_w8,p10_w9,p10_w10,pn_s2min,pn_s2max,pn_beta,pn_omm,pn_k,pn_t1,pn_t2,pn_t3,pn_t4,pn_t5,pn_t6,pn_t7,pn_t8,pn_t9,pn_t10,pn_w1,pn_w2,pn_w3,pn_w4,pn_w5,pn_w6,pn_w7,pn_w8,pn_w9,pn_w10,c10_s2min,c10_s2max,c10_beta,c10_omm,c10_k,c10_t1,c10_t2,c10_t3,c10_t4,c10_t5,c10_t6,c10_t7,c10_t8,c10_t9,c10_t10,c10_w1,c10_w2,c10_w3,c10_w4,c10_w5,c10_w6,c10_w7,c10_w8,c10_w9,c10_w10,cn_s2min,cn_s2max,cn_beta,cn_omm,cn_k,cn_t1,cn_t2,cn_t3,cn_t4,cn_t5,cn_t6,cn_t7,cn_t8,cn_t9,cn_t10,cn_w1,cn_w2,cn_w3,cn_w4,cn_w5,cn_w6,cn_w7,cn_w8,cn_w9,cn_w10,chosen,grid,edge
1,1.000000000000000e+00,0,6,CONTINUE,1.000000000000000e+00,2.834865063466590e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.988717930517306e-01,6.734020752873090e+01,7.730774726363936e-01,,,1.001504868290792e+01,1.051399904877939e+01,8.128135811931818e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,3,0,0,3,0,0,,,,2.839709698325275e-03,NaN,5.038779722638798e-04,NaN,,,4.424488449861335e+00,2.015880325701168e+00,,solution good enough for the tolerances given,solution good enough for the tolerances given,,9.569776890022268e-02,1.502993424138284e-02,,4.158132171916407e-15,2.839709698325275e-03,5.733261088103347e-15,5.038779722638798e-04,,,2.839709698325275e-03,5.038779722638798e-04,,9.253959545528497e-01,2.059390332039472e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.988717930517306e-01,6.734020752873090e+01,3.434155448434521e-01,1.463267432396353e-02,10,9.853673256760365e-01,9.518920109108806e-01,8.627468108429400e-01,6.666684196172211e-01,5.033349706897919e-01,4.936962563677843e-01,4.106297493289711e-01,3.318148180955893e-01,2.708938883074430e-01,2.301010728314641e-01,4.307988145072324e-05,6.500132138729137e-05,6.562419354984635e-05,6.810814854854020e-01,1.563989779595122e-01,1.423732305620986e-01,1.097309078695180e-02,5.935962951977411e-03,2.654060161788412e-03,4.094866958825255e-04,8.889587493564222e-01,1.956500150021630e+00,1.113815812358637e-01,3.382377639969624e-01,2,6.617622360030376e-01,4.706078148394161e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.319085720952048e-01,2.680914279047952e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.850681106349628e-01,3.772298100231860e+01,2.011111764815905e-01,2.582445808963219e-02,10,9.741755419103678e-01,9.367014089580005e-01,8.578767824174501e-01,6.666666763898870e-01,4.999999824265162e-01,4.058900837499299e-01,3.435665815120638e-01,2.917925896119462e-01,2.513672609975999e-01,2.218311296310266e-01,5.109573780070458e-08,1.403344590728031e-07,3.591581463722404e-07,7.113209900767462e-02,9.280050542628667e-01,3.667497999832945e-05,1.739924236625327e-04,3.271898843929146e-04,2.742387410891768e-04,5.020011197147409e-05,9.957003912613552e-01,1.932966761647185e+00,7.054535274759978e-02,3.409516988315235e-01,2,6.590483011684765e-01,4.989227820073916e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.963642784183038e-02,9.203635721581691e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
1,3.162000000000000e+00,0,5,CONTINUE,1.000000000000000e+00,2.865951555564817e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.814183878072272e-01,3.878327823883060e+01,7.693586249828911e-01,,,1.001201165156984e+01,1.049502422185736e+01,8.074437404490316e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,3,0,0,2,0,0,,,,5.556800074176570e-04,NaN,9.173672219716520e-04,NaN,,,1.927572937623791e+00,9.608415128388145e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.971500002833726e-02,2.867588017145027e-02,,1.519964709650878e-14,5.556800074176570e-04,1.435310204023210e-14,9.173672219716520e-04,,,5.556800074176570e-04,9.173672219716520e-04,,6.731780916526006e-01,1.464589769614304e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.814183878072272e-01,3.878327823883060e+01,1.602927143712413e-01,8.088473287315656e-03,10,9.919115267126843e-01,9.594296912322953e-01,8.634643873694350e-01,7.596914517383651e-01,7.323701742322632e-01,6.739361303574075e-01,6.090674882127165e-01,5.524292302803588e-01,5.073783783188606e-01,4.708560593276487e-01,4.825106028001477e-05,5.037297255550055e-05,6.020700593802142e-01,3.477418805412582e-01,2.170248562989432e-02,1.258434488915123e-02,8.597518653366941e-03,5.005588630292795e-03,1.967024413880006e-03,2.324738291063878e-04,7.556355374140462e-01,1.810708119405276e+00,1.162921077052928e-01,1.486887347112715e-01,2,8.513112652887285e-01,7.049555288156015e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.698211279986850e-01,2.301788720013152e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.785490757674426e-01,1.916624715785141e+01,1.169495657599888e-01,1.623279819160339e-02,10,9.837672018083966e-01,9.473549299703502e-01,8.634625880741967e-01,7.597308948391291e-01,6.841642549445213e-01,6.159974378947654e-01,5.675507642677213e-01,5.267092623010595e-01,4.961484471194761e-01,4.683034915539399e-01,2.131121553481136e-10,8.007664824160009e-10,5.070270948144908e-02,9.492366791160556e-01,3.922015900001156e-07,5.189047880098580e-06,1.514415416561620e-05,2.186140351192976e-05,1.397148320522724e-05,4.052098263213248e-06,1.029379447109940e+00,1.029379447109940e+00,2.610292109741789e-02,2.350232706495895e-01,1,7.649767293504105e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
1,1.000000000000000e+01,0,4,CONTINUE,1.000000000000000e+00,2.865774715292249e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.786717237383983e-01,2.611847687929231e+01,7.694407797722647e-01,,,1.000673904749098e+01,1.049073252710261e+01,8.071997416036094e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,5.009055171390790e-04,NaN,1.109924326052992e-04,NaN,,,6.990152628671830e-01,3.638959933860051e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.260408649725548e-02,3.493799508445760e-03,,4.511148399277687e-14,5.009055171390790e-04,4.570649414503691e-14,1.109924326052992e-04,,,5.009055171390790e-04,1.109924326052992e-04,,4.369314487526517e-01,1.048808848170152e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.786717237383983e-01,2.611847687929231e+01,6.725442945299473e-02,3.814104093856852e-03,10,9.961858959061431e-01,9.702375952176698e-01,9.523726263498156e-01,9.088001387522464e-01,8.811144285198540e-01,8.458617063209841e-01,8.120972468207773e-01,7.815659685798378e-01,7.578416207284832e-01,7.359190197441728e-01,5.255100550329876e-05,1.409976330475706e-04,5.569848602056207e-01,3.926520227703273e-01,2.068121738677832e-02,1.297020133612682e-02,9.262668743389912e-03,5.141350775799400e-03,1.811431122810411e-03,3.026990205965186e-04,1.324867725548102e+00,1.324867725548102e+00,3.118166400205641e-02,7.018195317851916e-02,1,9.298180468214808e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.779021195661410e-01,9.713404689832691e+00,5.506656898580133e-02,1.019014329487566e-02,10,9.898098567051243e-01,9.523809523868038e-01,9.090909046213302e-01,8.829700101421215e-01,8.519575493135068e-01,8.214278884633588e-01,7.932432673159937e-01,7.697152027969207e-01,7.524534122532830e-01,7.353812142816049e-01,1.713578428866388e-10,4.198782617433173e-02,9.579338704311824e-01,3.560036336483102e-06,8.107442579265732e-06,1.651980137215061e-05,2.133985591361796e-05,1.833196881522016e-05,7.359089931988877e-06,3.085028179194900e-06,1.022332433351728e+00,1.022332433351728e+00,9.163386781155960e-03,8.910016054811898e-02,1,9.108998394518810e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
1,3.162000000000000e+01,0,4,CONTINUE,1.000000000000000e+00,2.859041804520086e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.781475339889296e-01,2.181703122530491e+01,7.701870411918813e-01,,,1.000798818088342e+01,1.049176511521964e+01,8.080621530971209e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,6.715570233824551e-05,NaN,1.200744528992997e-05,NaN,,,2.323827576788305e-01,1.221866129008088e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.742659296714329e-03,3.734916290578483e-04,,1.434703050806618e-13,6.715570233824551e-05,1.313602004948677e-13,1.200744528992997e-05,,,6.715570233824551e-05,1.200744528992997e-05,,2.495628030915581e-01,1.015689693482801e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.781475339889296e-01,2.181703122530491e+01,3.220245688181397e-02,1.447482733947347e-03,10,9.985525172660527e-01,9.844365344796125e-01,9.726274446767834e-01,9.690072701029009e-01,9.555503262816996e-01,9.411943421134477e-01,9.278875345560784e-01,9.160259078055504e-01,9.068852718208696e-01,8.979073562879877e-01,5.463959012519733e-05,5.380521148715303e-01,1.769159907208031e-02,3.938062184636434e-01,2.029749120594434e-02,1.377024034309900e-02,9.262707153931224e-03,5.048284838590326e-03,1.644134455030272e-03,3.725700060259703e-04,1.282905770181885e+00,1.282905770181885e+00,1.165949846921760e-02,2.405842514263989e-02,1,9.759415748573601e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.776704366981873e-01,5.955863380199926e+00,2.096508035973979e-02,5.281939356825083e-03,10,9.947180606431749e-01,9.844333748352460e-01,9.693439607229607e-01,9.571312877058350e-01,9.442760846979421e-01,9.323156164625134e-01,9.210092337994411e-01,9.114144665339358e-01,9.043865647283209e-01,8.977498756698367e-01,5.064452077697253e-12,4.020593541755840e-02,9.597924041568506e-01,6.691981171656059e-08,1.751819470618864e-07,3.489855327732978e-07,4.665339651115425e-07,3.945905183038025e-07,1.240952435047002e-07,8.411350812413876e-08,1.020825371770592e+00,1.020825371770592e+00,3.010454358063388e-03,3.004943288984352e-02,1,9.699505671101565e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
1,1.000000000000000e+02,0,2,CONTINUE,1.000000000000000e+00,2.850844593163454e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.779910096589293e-01,2.103969048715933e+01,7.706310775452071e-01,,,9.978151466460657e+00,1.036400763390001e+01,7.986826370599115e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.769489801398931e-03,NaN,1.453461999990133e-03,NaN,,,7.471583302372407e-02,3.908123662086788e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,7.471583302372407e-02,3.908123662086788e-02,,5.228231042542220e-13,1.769489801398931e-03,6.202260927068437e-13,1.453461999990133e-03,,,1.769489801398931e-03,1.453461999990133e-03,,1.410708690659049e-01,1.004987562112089e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.779910096589293e-01,2.103969048715933e+01,1.010639548519336e-02,4.750663676551525e-04,10,9.995249336323448e-01,9.950255290165705e-01,9.901439222747709e-01,9.890788260454010e-01,9.847191647834458e-01,9.799197375260725e-01,9.753964340227222e-01,9.713975646844534e-01,9.683399957165643e-01,9.652766938390087e-01,5.422989742243190e-05,5.318579962386722e-01,3.646562484710658e-01,5.512579501718412e-02,1.865811741551928e-02,1.376366540864033e-02,9.092255519457554e-03,4.883193429875627e-03,1.504726423842865e-03,4.037721783200481e-04,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.777237821732011e-01,9.116787254430303e+00,6.648861750665779e-03,1.095675808061136e-03,10,9.989043241919389e-01,9.950248754109123e-01,9.900990083106097e-01,9.866040541851514e-01,9.823193712481626e-01,9.780543790165347e-01,9.739399270181189e-01,9.704024244805496e-01,9.677931064696887e-01,9.652444440829007e-01,1.189664396326621e-09,3.835402221718312e-02,9.615963479966725e-01,5.743567597726224e-06,8.484945690209527e-06,1.190003347023685e-05,1.177531965971734e-05,8.088912724009063e-06,2.392373851063386e-06,1.243443486972419e-06,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,coarse,coarse
1,3.162000000000000e+02,0,2,CONTINUE,1.000000000000000e+00,2.855865434642518e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.779441824382916e-01,2.080666465404774e+01,7.703955608939060e-01,,,9.998482507039967e+00,1.045092986783411e+01,8.051349977392935e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,5.634251889699830e-04,NaN,4.659914125631534e-04,NaN,,,2.375671421208346e-02,1.251784670260777e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.375671421208346e-02,1.251784670260777e-02,,1.807106547735415e-12,5.634251889699830e-04,2.130740028860600e-12,4.659914125631534e-04,,,5.634251889699830e-04,4.659914125631534e-04,,7.946785805919607e-02,1.001580029425866e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.779441824382916e-01,2.080666465404774e+01,3.141721470958019e-03,1.519741280355813e-04,10,9.998480258719644e-01,9.984214023327858e-01,9.968529868179790e-01,9.963850616426497e-01,9.950240493130299e-01,9.934838703596762e-01,9.920187737492137e-01,9.907261918704904e-01,9.897410179460061e-01,9.887496280962154e-01,5.407169528239093e-05,5.298038374410222e-01,3.860559219025919e-01,3.653911293721228e-02,1.808022954661425e-02,1.373427742753537e-02,9.039930288673533e-03,4.825807215916535e-03,1.451763854473981e-03,4.150476906782554e-04,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.776993392735019e-01,8.739501114656065e+00,2.140496580965562e-03,3.617381914816642e-04,10,9.996382618085183e-01,9.984212188098756e-01,9.968474148258062e-01,9.956929954681289e-01,9.942938980370520e-01,9.929098653821353e-01,9.915716696332177e-01,9.904180844212912e-01,9.895655014674127e-01,9.887398205120796e-01,1.267026154612643e-10,3.886100732871738e-02,9.611338510118521e-01,5.907289635487852e-07,8.826352257727838e-07,1.232904999541963e-06,1.223296119681548e-06,8.389970592562926e-07,2.404084127249005e-07,1.325619481910877e-07,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
1,1.000000000000000e+03,0,2,CONTINUE,1.000000000000000e+00,2.857507955815805e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.779297423165856e-01,2.073280751217513e+01,7.703114603043871e-01,,,1.000504594459328e+01,1.047878013018191e+01,8.071924424289017e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.785399300112559e-04,NaN,1.479899596139252e-04,NaN,,,7.524741428062319e-03,3.974245042300706e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,7.524741428062319e-03,3.974245042300706e-03,,5.015019649556862e-12,1.785399300112559e-04,5.206172298821699e-12,1.479899596139252e-04,,,1.785399300112559e-04,1.479899596139252e-04,,4.471018898417736e-02,1.000499875062461e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.779297423165856e-01,2.073280751217513e+01,9.869882470320470e-04,4.823040820711721e-05,10,9.999517695917929e-01,9.995003057594174e-01,9.990022308899610e-01,9.988418822823351e-01,9.984118443489206e-01,9.979225732491641e-01,9.974557133787333e-01,9.970440503930589e-01,9.967306181021826e-01,9.964148678025702e-01,5.402131278904702e-05,5.291457838274505e-01,3.897580704872221e-01,3.371958331698609e-02,1.791159633126614e-02,1.372443675134273e-02,9.025160131202730e-03,4.808148639348929e-03,1.434416127920468e-03,4.187830744711542e-04,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.776917742206668e-01,8.607190936944413e+00,6.813301437736137e-04,1.161684269465058e-04,10,9.998838315730535e-01,9.995002498747435e-01,9.990009989992362e-01,9.986309146165283e-01,9.981839788849786e-01,9.977426958912947e-01,9.973157629085322e-01,9.969473930288298e-01,9.966749057129362e-01,9.964118065457928e-01,1.296832195885819e-11,3.902897858402062e-02,9.609705014670004e-01,5.959538082329666e-08,8.937648240103649e-08,1.246694674816927e-07,1.238069769627817e-07,8.488134871692138e-08,2.407646300358872e-08,1.352989238025766e-08,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
1,3.162000000000000e+03,0,2,CONTINUE,1.000000000000000e+00,2.858032879655473e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.779252168612733e-01,2.070939219549590e+01,7.702838830358025e-01,,,1.000713467514756e+01,1.048762195381477e+01,8.078446162395974e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,5.650283589675636e-05,NaN,4.686733378239994e-05,NaN,,,2.381031887062985e-03,1.258496136393868e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.381031887062985e-03,1.258496136393868e-03,,1.621249662298041e-11,5.650283589675636e-05,1.936606430774646e-11,4.686733378239994e-05,,,5.650283589675636e-05,4.686733378239994e-05,,2.514778485278230e-02,1.000158115267017e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.779252168612733e-01,2.070939219549590e+01,3.114737525381206e-04,1.527088298802770e-05,10,9.999847291170120e-01,9.998419146969308e-01,9.996841872013439e-01,9.996322661913146e-01,9.994962504107741e-01,9.993412861339146e-01,9.991932746792026e-01,9.990627835784673e-01,9.989634630291092e-01,9.988633774406497e-01,5.400543361457156e-05,5.289369016725588e-01,3.907669610507235e-01,3.298830873078351e-02,1.786023583597321e-02,1.372135439791409e-02,9.020716835684704e-03,4.802649716021945e-03,1.428884280486258e-03,4.199820462398598e-04,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.776893984103366e-01,8.564004325611410e+00,2.159487328849068e-04,3.692710139413524e-05,10,9.999630728986059e-01,9.998418972331913e-01,9.996838444514144e-01,9.995662926077400e-01,9.994244881772270e-01,9.992845605459195e-01,9.991491580063566e-01,9.990322944926747e-01,9.989458234727390e-01,9.988624132999301e-01,1.307213080185954e-12,3.908285880123507e-02,9.609170890063947e-01,5.977630864118987e-09,8.975466878806980e-09,1.251395655306295e-08,1.243086564576231e-08,8.521634870796282e-09,2.409373740017643e-09,1.362134120259239e-09,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
1,1.000000000000000e+04,0,2,CONTINUE,1.000000000000000e+00,2.858199468132818e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.779237896508107e-01,2.070197844622427e+01,7.702750613456334e-01,,,1.000779666289118e+01,1.049042209981019e+01,8.080510526472889e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.787005998810506e-05,NaN,1.482593152033542e-05,NaN,,,7.530114977333786e-04,3.980986952504395e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,7.530114977333786e-04,3.980986952504395e-04,,5.236334629787898e-11,1.787005998810506e-05,5.008243472715002e-11,1.482593152033542e-05,,,1.787005998810506e-05,1.482593152033542e-05,,1.414178210126194e-02,1.000049998750062e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.779237896508107e-01,2.070197844622427e+01,9.842061615829735e-05,4.830432860147837e-06,10,9.999951695671399e-01,9.999500080010283e-01,9.999001138605000e-01,9.998835763815171e-01,9.998405654000156e-01,9.997915426237286e-01,9.997447047978577e-01,9.997034132870598e-01,9.996719884140924e-01,9.996403185492666e-01,5.400041918870605e-05,5.288707542262809e-01,3.910723974884647e-01,3.277051268756028e-02,1.784420109170191e-02,1.372038499709268e-02,9.019335588762450e-03,4.800920023446818e-03,1.427130391272253e-03,4.203630862299719e-04,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.776886485919487e-01,8.550225214520845e+00,6.833118557902576e-05,1.169546157497869e-05,10,9.999883045384250e-01,9.999500024998741e-01,9.999000099989982e-01,9.998627888827938e-01,9.998179043227636e-01,9.997736221206278e-01,9.997307694736605e-01,9.996937806532905e-01,9.996664088024976e-01,9.996400140880238e-01,1.309724100543935e-13,3.909997762490435e-02,9.609000171507929e-01,5.981991288147626e-10,8.985410662811952e-10,1.252598607097525e-09,1.244391994512401e-09,8.530311391910311e-10,2.409367952635303e-10,1.364729895060469e-10,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
1,3.162000000000000e+04,0,2,CONTINUE,1.000000000000000e+00,2.858252195765000e-01,1.000000000000000e-09,1.000000000000000e-01,5.360630966617863e-14,2.779233388133354e-01,2.069963353804285e+01,7.702722621782043e-01,,,1.000800610279044e+01,1.049130779885410e+01,8.081163391431184e+00,1.448482804681286e-02,1.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,5.651891778910642e-06,NaN,4.689431252328867e-06,NaN,,,2.381569781907784e-04,1.259171451765608e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.381569781907784e-04,1.259171451765608e-04,,1.624402556910098e-10,5.651891778910642e-06,2.250683216187266e-10,4.689431252328867e-06,,,5.651891778910642e-06,4.689431252328867e-06,,7.952993571627320e-03,1.000015812651704e+00,1.820746306560364e+00,1.280624847486570e+01,1.000000000000000e+00,1.000000000000000e+00,2.779233388133354e-01,2.069963353804285e+01,3.111930505601131e-05,1.527829228020749e-06,10,9.999984721707720e-01,9.999841892110024e-01,9.999684078470115e-01,9.999631658030865e-01,9.999495630190504e-01,9.999340569840141e-01,9.999192405972528e-01,9.999061789003942e-01,9.998962386349008e-01,9.998862205842618e-01,5.399883577933485e-05,5.288498316659439e-01,3.911676708503120e-01,3.270293220647236e-02,1.783915267929481e-02,1.372007912629412e-02,9.018901323954501e-03,4.800374124063395e-03,1.426575442895865e-03,4.204837449904393e-04,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.776884111189250e-01,8.545347305941192e+00,2.161496499834318e-05,3.700895384595171e-06,10,9.999962991046154e-01,9.999841874733167e-01,9.999683754466968e-01,9.999565989168415e-01,9.999423993192286e-01,9.999283911202537e-01,9.999148348990541e-01,9.999031333232169e-01,9.998944738488561e-01,9.998861243364860e-01,1.309260347876648e-14,3.910539791291454e-02,9.608946015643747e-01,5.984759134216759e-11,8.990638779095547e-11,1.253268462855289e-10,1.245092375929949e-10,8.535023354961708e-11,2.409919970946394e-11,1.365867412156883e-11,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse,coarse
