fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
0.004708638261178252,0.0071784808310750769,0,0.0049674685445597645,0.0071784808310750769,0.16471809335545479,0.016858468692838503,-0.0484481914364253,0.0091447926780780578
0.004708638261178252,-0.010465917688306467,0,0.0049674685445117118,-0.010465917688306467,0.034492906466813619,0.016858468692838503,0.42221679751466468,0.0021400434589611233
-0.050051145010527313,-0.019903108276256049,0,-0.046335895625706204,-0.019903108276256049,0.048484204733105662,0.0087773765190727847,-0.2993542481156462,0.0019348689724015991
-1.2677097264643957,-0.019587150244745749,0,-1.102008275664708,-0.019587150244745749,0.081536246645840138,-0.053572116173741753,-0.5260797688031984,-0.0025321497100389972
-0.049075427963407275,-0.0030158125334597305,0,-0.042466788001782302,-0.0030158125334597305,-0.12316008712716506,-0.015437236065665298,-0.91636573925695242,0.0035394552673034888
-1.1873428201770271,-0.0088010768584156109,0,-1.1714707893873508,-0.0088010768584156109,0.071169406616632125,-0.038216511931937681,0.42547666934880252,-0.0042568174289749888
-0.11828449527773914,-0.0062085835302302123,0,-0.10800828032448007,-0.0062085835302302123,-0.10800204907033401,0.0052541997571576432,0.33358153060982398,-0.0033143738614794566
-0.60129646310653251,-0.019692836069772273,0,-0.21667047670166606,-0.019692836069772273,-0.037301705708018065,-0.048786550085434144,-0.025567908033489829,-0.0050914020214514865
-0.057021326165964316,0.0040598776900114637,0,-0.065038536410596232,0.0040598776900114637,0.054488827085773239,-0.00021083709779849913,0.094706807397381187,-0.0055929429230407116
-0.59374261047097676,0.033988048143952523,0,-0.23760422804333237,0.033988048143952523,-0.041679879550672941,-0.019920050130907301,-0.25021648199555763,0.010734611454877451
-0.044328443260963739,-0.018989736791322962,0,-0.045297152735227338,-0.018989736791322962,-0.024713746933599165,-0.0036615882256346281,0.17512560327742555,0.0026457054428858967
-1.0319264024709247,0.031573250624092129,0,-1.0211457418490657,0.031573250624092129,-0.070804811887683644,-0.043021204352650631,0.80546917918779104,-0.017137957917484459
-0.057467092736264283,-0.077133821428571586,0,-0.062091300297931348,-0.077133821428571586,0.11558075625606222,0.013635453688706934,0.24076466286676451,0.010633176937521114
-0.86336959346977105,-0.049133796643533546,0,-0.86709827716944821,-0.049133796643533546,0.054273698714002103,-0.039050826239422402,0.99999999999999989,0.00422728274534666
-0.079269732829334638,0.056042807612532677,0,-0.083720028050560988,0.056042807612532677,0.045840111213800439,-0.0069408173535541792,-0.65985825624112782,0.0033155186535734982
-1.4841964399922252,0.00071667892541465072,0,-1.5293226619829876,0.00071667892541465072,-0.066945294382704523,-0.039705892835928826,-0.9631614211790438,-0.00701044307047768
-0.023086701590352181,0.013230308592600534,0,-0.016798794516103131,0.013230308592600534,0.091347464001356737,0.0015813337607678076,0.51771810117119565,-0.0037902131866304123
-0.81168326104420452,-0.0026248347780720611,0,-0.33998814750427242,-0.0026248347780720611,0.0049278633185451809,-0.041131052699046156,-0.6093265121992969,-0.00037404254428995837
-0.047144840563582903,-0.015169488370437969,0,-0.045534229253622535,-0.015169488370437969,0.048333560639232317,-0.030613008882013841,0.077987957918474599,0.010758897131265766
-0.52247632277693767,0.01340432104669325,0,1.4034595510105428,0.01340432104669325,-0.029768611238223559,-0.028902980266966163,-0.07721943089480382,0.01051523619043648
-0.075553084624112907,0.016708640017987473,0,-0.068217584296737035,0.016708640017987473,0.093883021562648702,-0.0028520301846092552,-0.9163990021425783,-0.0079485158629174213
-0.20263266268207111,0.0058605234365116266,0,-0.15502708515444164,0.0058605234365116266,-0.091656729645206741,-0.03009180825356397,0.39406530400367806,-0.0059298898272733738
-0.049165516238073782,0.0052468744465795246,0,-0.057355686119709613,0.0052468744465795246,0.15996079513972164,-0.0028069409249380176,-0.73699911464427248,0.0042682947523705154
-1.0594782868184909,-0.012322903337164331,0,-1.1618524913700821,-0.012322903337164331,0.055395046552302561,-0.040379560288549825,-0.72281995800793897,0.011703102242024513
-0.076370257897004412,-0.029872038000713291,0,-0.075294747429150849,-0.029872038000713291,0.1181711739957807,0.0078054880590048862,0.89810702613725713,0.0032095634931629466
-1.0952584657468429,,,-0.34103409839581367,,,-0.056756606905662033,,
-0.038929682828523528,,,-0.044582631177557501,,,-0.0040711804015770526,,
-0.77842422279276025,,,-0.19051832734238638,,,-0.043450738035199284,,
-0.07585648194762333,,,-0.085411707728663591,,,-0.0077047567257212115,,
-0.81881307287408467,,,-0.63698485560039309,,,-0.038033298894303784,,
-0.059448910534375947,,,-0.057280325748228618,,,-0.0007266372696064225,,
-2.0365751751360008,,,-2.0146261492885729,,,-0.076372437251263567,,
-0.16069707754876811,,,-0.17382511316663124,,,0.0081279892912200554,,
-1.9237028669421783,,,-1.4456228416500307,,,-0.094995086971416107,,
-0.1047452189876293,,,-0.10389633771102941,,,0.010377899902748691,,
-1.3187308470617773,,,-1.1092160697743569,,,-0.035055966226249277,,
-0.028339023776376808,,,-0.023725805410493406,,,0.02334484579444571,,
-1.1652134608612099,,,-1.1423902462033957,,,-0.019953217525682548,,
-0.15857820302276326,,,-0.14025438653131636,,,-0.012423248226751248,,
-0.40518739758978201,,,-0.44230144668724147,,,-0.015074589632490859,,
-0.15282601802892529,,,-0.10240221185586203,,,-0.003560741371604548,,
-0.82235049628548207,,,-0.59323873434152763,,,-0.023526071327413838,,
-0.059915236465954765,,,0.075795046065556509,,,-0.0096799316859300915,,
-1.1368964400284196,,,-0.97010190055204892,,,-0.062371559547785678,,
-0.06332404549002639,,,-0.06881689535842353,,,-0.0045847597946088413,,
-1.2202019963168718,,,-1.1324838155781594,,,-0.042671229618647617,,
-0.094628311472984269,,,-0.092029120169364723,,,-0.0012391518073327566,,
-0.74182537853558339,,,-0.52740284335206733,,,-0.034056612394297719,,
-0.069954499998431841,,,-0.055734590746112991,,,-0.0086732190658822626,,
-1.0061766574617221,,,-0.56333918648991854,,,-0.0090752384744171282,,
