fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
8.5855870069654851e-10,1.0101767623959493e-09,0,8.5856612628149743e-10,1.0101767623959493e-09,1.1402308240282252e-08,0.016858468692838503,-0.0484481914364253,0.0088297858470805408
8.5855870069654851e-10,-1.4808489364837571e-09,0,8.5856560194632745e-10,-1.4808489364837571e-09,2.0902151579008739e-09,0.016858468692838503,0.42221679751466468,-0.00055502502618018888
-5.3386649344211142e-09,-2.8842516278187945e-09,0,-5.338502608706775e-09,-2.8842516278187945e-09,1.555397163779141e-08,0.0087773765190727847,-0.2993542481156462,0.00034317570240413478
-1.6162913974652793,-2.6515034954875412e-09,0,-1.6162509448314488,-2.6515034954875412e-09,8.4377807361618325e-10,-0.053572116173741753,-0.5260797688031984,0.0032699386543587564
-6.0867667378642821e-09,-4.7445794392657442e-10,0,-6.0865867348392765e-09,-4.7445794392657442e-10,5.6278694504327718e-10,-0.015437236065665298,-0.91636573925695242,0.00032484998739773968
-1.0999792007293305,-1.2472533190267932e-09,0,-1.0999516804366054,-1.2472533190267932e-09,2.2302817270679251e-08,-0.038216511931937681,0.42547666934880252,0.0009926775468672047
-1.9525999855465288e-08,-8.8519045171969625e-10,0,-1.9525483645883361e-08,-8.8519045171969625e-10,-1.2246022476703996e-08,0.0052541997571576432,0.33358153060982398,-0.0021986335800502771
-1.4917394525521899,-2.7808937953422426e-09,0,-1.4917020496736733,-2.7808937953422426e-09,5.5866525196201756e-09,-0.048786550085434144,-0.025567908033489829,0.0022564181164501577
-5.4975401831082569e-09,5.9693595351263236e-10,0,-5.4973742906342125e-09,5.9693595351263236e-10,-2.9964317009887979e-09,-0.00021083709779849913,0.094706807397381187,-0.0097526774698268853
-0.92558229994916419,4.7867895989767578e-09,0,-0.92555913960461345,4.7867895989767578e-09,-5.7164035233152098e-09,-0.019920050130907301,-0.25021648199555763,0.0086106168199975627
-6.7749054782030215e-09,-2.6946647182043313e-09,0,-6.7747079636117837e-09,-2.6946647182043313e-09,-7.6366273653992975e-09,-0.0036615882256346281,0.17512560327742555,-0.0050866286680389386
-0.85788234381025574,4.4628283229516289e-09,0,-0.85786094181836214,4.4628283229516289e-09,1.1016108871582499e-09,-0.043021204352650631,0.80546917918779104,-0.011560050830099358
-7.224088293969165e-09,-1.0933552373559604e-08,0,-7.2238788290056036e-09,-1.0933552373559604e-08,2.8361347139407078e-08,0.013635453688706934,0.24076466286676451,-0.0016595668950459019
-0.96588650761318884,-7.0614443944447937e-09,0,-0.96586236485226962,-7.0614443944447937e-09,1.9113335043187313e-08,-0.039050826239422402,0.99999999999999989,-0.0063520067908619266
-1.0459857367660578e-08,7.9187284479494572e-09,0,-1.0459567898479169e-08,7.9187284479494572e-09,4.8579427020790931e-09,-0.0069408173535541792,-0.65985825624112782,0.00040664757080413134
-1.2783217849590789,1.6509103183058824e-10,0,-1.2782898435242529,1.6509103183058824e-10,-1.3458035616987883e-08,-0.039705892835928826,-0.9631614211790438,-0.0033038793718546608
-5.3875620636972806e-09,1.7428824331901566e-09,0,-5.3873991023799487e-09,1.7428824331901566e-09,4.0911804705737091e-08,0.0015813337607678076,0.51771810117119565,-0.0070360872382729221
-1.1054731258538599,-3.3662852280458898e-10,0,-1.1054454417396753,-3.3662852280458898e-10,-8.9566086916614782e-09,-0.041131052699046156,-0.6093265121992969,-0.0068626202628971501
-7.1155148049678845e-09,-2.2117554174850745e-09,0,-7.1153094775147334e-09,-2.2117554174850745e-09,1.4837110767135499e-08,-0.030613008882013841,0.077987957918474599,0.0038839062946099574
-1.1457347463160907,1.8535845879344356e-09,0,-1.1457060683556595,1.8535845879344356e-09,-5.0230335479306552e-09,-0.028902980266966163,-0.07721943089480382,0.0033900732169636315
-8.3692064256551059e-09,2.2651626576642702e-09,0,-8.3689688009577349e-09,2.2651626576642702e-09,2.3323097237361192e-08,-0.0028520301846092552,-0.9163990021425783,-0.0030116375191273255
-0.77524159138280135,9.405317709224597e-10,0,-0.77522218463429671,9.405317709224597e-10,-2.4329565623061449e-08,-0.03009180825356397,0.39406530400367806,0.00099478817413152076
3.7495517792740659e-10,6.2110597471296243e-10,0,3.7497390019012023e-10,6.2110597471296243e-10,4.3766411982001551e-08,-0.0028069409249380176,-0.73699911464427248,-0.001281170214749194
-0.79414903989844587,-1.7533379581485846e-09,0,-0.79412920175491397,-1.7533379581485846e-09,1.2813670799118864e-09,-0.040379560288549825,-0.72281995800793897,0.00097925644855053977
-1.3123552516470948e-08,-4.1288069382593075e-09,0,-1.312319636669112e-08,-4.1288069382593075e-09,5.3773636646155009e-11,0.0078054880590048862,0.89810702613725713,-0.00046440842563043934
-1.872946568050055,,,-1.8728996856372286,,,-0.056756606905662033,,
-5.3192365892636602e-09,,,-5.3190753501620062e-09,,,-0.0040711804015770526,,
-1.122627126801643,,,-1.1225990288245511,,,-0.043450738035199284,,
-7.7212884717615638e-09,,,-7.7210673483876224e-09,,,-0.0077047567257212115,,
-1.3909428462951496,,,-1.3909080372059011,,,-0.038033298894303784,,
-7.8101630185643607e-09,,,-7.8099393857842169e-09,,,-0.0007266372696064225,,
-1.7489907346532767,,,-1.7489470931997375,,,-0.076372437251263567,,
-1.3563752541566672e-08,,,-1.3563384619270951e-08,,,0.0081279892912200554,,
-2.5892560530435778,,,-2.5891913308379286,,,-0.094995086971416107,,
-1.0753708195691689e-08,,,-1.0753410497046929e-08,,,0.010377899902748691,,
-1.3304719445908575,,,-1.3304386722386132,,,-0.035055966226249277,,
-5.4027419639260423e-09,,,-5.4025780219136224e-09,,,0.02334484579444571,,
-0.88888754191520991,,,-0.88886535098148933,,,-0.019953217525682548,,
-2.0676983669159243e-08,,,-2.0676439595902449e-08,,,-0.012423248226751248,,
-0.66621996630637714,,,-0.66620332344403743,,,-0.015074589632490859,,
-1.6147331694171769e-08,,,-1.6146899888016808e-08,,,-0.003560741371604548,,
-1.1418088687789667,,,-1.1417802904490906,,,-0.023526071327413838,,
-1.1916531634566868e-08,,,-1.1916205867915327e-08,,,-0.0096799316859300915,,
-1.4844360537783063,,,-1.4843988836374715,,,-0.062371559547785678,,
-1.4990391588429715e-08,,,-1.4989989180113702e-08,,,-0.0045847597946088413,,
-1.2339914483096222,,,-1.2339605951858559,,,-0.042671229618647617,,
-1.5318099126384139e-08,,,-1.531768796488458e-08,,,-0.0012391518073327566,,
-0.70662384301302661,,,-0.70660615404659022,,,-0.034056612394297719,,
-8.7770933483191464e-09,,,-8.7768458280431469e-09,,,-0.0086732190658822626,,
-1.0823417320811484,,,-1.0823146368498677,,,-0.0090752384744171282,,
