fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
4.2745956111318157e-09,-0,0,4.2745956111318157e-09,-0,-2.0614388688667545e-14,4.2745956111318157e-09,0,0
5.4920140734546829e-05,-0,0,5.4920140734546829e-05,-0,6.3318271824050732e-13,5.4920140734546829e-05,0,0
0,-0,0,0,-0,0,0,0,0
-7.4420385084395451e-05,-0,0,-7.4420385084395451e-05,-0,1.28110556817522e-15,-7.4420385084395451e-05,0,0
-0.0016450813473276643,-0,0,-0.0016450813473276643,-0,-4.3628090214892067e-13,-0.0016450813473276643,0,0
0,-0,0,0,-0,0,0,0,0
-1.4248652037106052e-09,-0,0,-1.4248652037106052e-09,-0,-1.391709305452659e-14,-1.4248652037106052e-09,0,0
-1.8306713578182275e-05,-0,0,-1.8306713578182275e-05,-0,-2.0732262524034663e-13,-1.8306713578182275e-05,0,0
0,-0,0,0,-0,0,0,0,0
2.4806795028131818e-05,-0,0,2.4806795028131818e-05,-0,1.9454697581571543e-15,2.4806795028131818e-05,0,0
0.00054836044910922151,-0,0,0.00054836044910922151,-0,7.4862772645556612e-14,0.00054836044910922151,0,0
0,-0,0,0,-0,0,0,0,0
0,-0,0,0.13240464283857167,-0,-2.5597331880775542e-14,0,0,0
-0.0025900295002740936,-0,0,0.11359147456567609,-0,-3.9397363539185338e-13,-0.0025900295002741452,0,0
0,-0,0,-9.4747274521288071e-16,-0,0,0,0,0
0,-0,0,-2.5331664215099208e-13,-0,2.6569959105217875e-14,0,0,0
0,-0,0,0,-0,2.9520630250521443e-13,0,0,0
4.2745956111318157e-09,-0,0,4.2745956111318157e-09,-0,0,4.2745956111318157e-09,0,0
5.4920140734546829e-05,-0,0,5.4920140734546829e-05,-0,-2.6003358360562547e-14,5.4920140734546829e-05,0,0
0,-0,0,0,-0,-4.5471892573255839e-13,0,0,0
-7.4420385084395451e-05,-0,0,-7.4420385084395451e-05,-0,0,-7.4420385084395451e-05,0,0
-0.0016450813473276643,-0,0,-0.0016450813473276643,-0,3.605297087066829e-14,-0.0016450813473276643,0,0
0,-0,0,0,-0,3.9451410237591762e-13,0,0,0
-1.4248652037106052e-09,-0,0,-1.4248652037106052e-09,-0,0,-1.4248652037106052e-09,0,0
-1.8306713578182275e-05,-0,0,-1.8306713578182275e-05,-0,-1.7616029772069152e-14,-1.8306713578182275e-05,0,0
0,-0,0,0,-0,-4.3424109227962855e-13,0,0,0
2.4806795028131818e-05,-0,0,2.4806795028131818e-05,-0,0,2.4806795028131818e-05,0,0
0.00054836044910922151,-0,0,0.00054836044910922151,-0,3.4812831655650988e-14,0.00054836044910922151,0,0
