fp,gp,y0p,fc,gc,y0c
-0.75198389547426236,-4.5065414781275681e-06,0,-0.75491007441174673,-4.5065414781275681e-06,-0.016241200461025958
1.2862206334479538e-17,-4.7241594398144077e-21,0,1.2119085019401009e-17,-4.7241594398144077e-21,1.1657032796834527e-16
-1.4304697602535963e-18,8.4282056309566965e-21,0,-3.4741840981704271e-17,8.4282056309566965e-21,3.3029499952496967e-17
-3.5383022380825047e-35,-2.1579500452325207e-37,0,2.5585137786991287e-32,-2.1579500452325207e-37,-5.6373070158468688e-33
-1.7806106606701872e-17,-3.8362363569688362e-06,0,-6.6919389202637254e-17,-3.8362363569688362e-06,-0.015989910738971939
-2.6311779529338226e-44,-9.4795459343322008e-07,0,-1.8843343646860016e-32,-9.4795459343322008e-07,-0.00035537733313030642
-4.7285349722962448e-34,1.6966331600819642e-20,0,-5.0889974537258823e-32,1.6966331600819642e-20,-4.8582723985767347e-17
-5.711440766319763e-64,-3.8362363569688362e-06,0,-1.808923738091515e-47,-3.8362363569688362e-06,-0.015989910738872657
-0.50152408507883162,1.4689397252760794e-20,0,-0.50383945933439922,1.4689397252760794e-20,-6.0519209478760245e-17
-0.35420366058206904,-4.5065414781553237e-06,0,-0.35601976493679405,-4.5065414781553237e-06,-0.016241200461045706
3.0134122169259375e-18,-4.2997759381185885e-06,0,-1.6162705013194808e-17,-4.2997759381185885e-06,-0.013755331484988446
-1.0869173568840673e-10,2.6262851897068074e-20,0,0.00095229598079735916,2.6262851897068074e-20,-2.9159634376376698e-17
-1.7806106604467506e-17,-3.6313600385777188e-21,0,-2.3311620416996177e-18,-3.6313600385777188e-21,2.1468931349097569e-17
-1.9369130051272274e-27,7.7479101696602779e-37,0,1.8934293693237375e-17,7.7479101696602779e-37,9.075601264411645e-33
-4.7285349722858728e-34,-3.6298300185033661e-06,0,5.8504758773366254e-32,-3.6298300185033661e-06,-0.01317356746114668
-0.25254058204411933,-9.4744660567025463e-07,0,-0.25340208569322936,-9.4744660567025463e-07,-0.00082273857265034863
1.6019795182123894e-17,-4.2769140039744215e-22,0,3.4124463342074122e-19,-4.2769140039744215e-22,-4.1226998035597535e-17
-0.35211584690740277,-3.6298300183923438e-06,0,-0.35321963434741771,-3.6298300183923438e-06,-0.013173567461208662
-5.3524290482103708e-28,-5.8217998585593082e-21,0,-1.3846271003384441e-18,-5.8217998585593082e-21,-3.394396551868154e-17
-1.3643577578032355e-17,-4.2997759381047107e-06,0,-2.7997356912518367e-17,-4.2997759381047107e-06,-0.013755331485075113
-2.6644669255041294e-44,-3.4938488150948466e-06,0,2.1957293446365318e-32,-3.4938488150948466e-06,-0.0099321850895502471
-0.5030003922860331,-3.2531870536513353e-21,0,-0.50581945066235257,-3.2531870536513353e-21,3.6787369646283413e-18
1.5450966895973554e-27,6.4591719175613161e-21,0,-1.2669780966912012e-17,6.4591719175613161e-21,3.2015146972264256e-17
-0.35211584690740277,1.3721980146005633e-37,0,-0.35321963434745085,1.3721980146005633e-37,-7.9735592602318009e-33
-1.0869173568841404e-10,-2.9533568897122109e-06,0,0.00095229598081870265,-2.9533568897122109e-06,-0.0095937290999681228
-1.3643577579815244e-17,-7.6437101115267581e-07,0,-2.4256268886042945e-17,-7.6437101115267581e-07,-0.00047864905071359624
-0.5030003922858215,1.4999850697730978e-21,0,-0.50581945066203249,1.4999850697730978e-21,-3.7763271377376839e-17
1.2862206333049157e-17,-2.953356889767722e-06,0,-2.3915540822982284e-18,-2.953356889767722e-06,-0.0095937290999596209
3.243941477117819e-19,-7.0287856465364699e-21,0,-5.3643212703245928e-17,-7.0287856465364699e-21,4.3788634064620045e-18
-3.5383022381049928e-35,-3.4938488151087244e-06,0,-1.2731778303685429e-32,-3.4938488151087244e-06,-0.0099321850895129488
-0.25254058204410401,-2.2026889394954896e-06,0,-0.25340208569321965,-2.2026889394954896e-06,-0.0060887142093535599
-0.35420366058206904,5.8040617437366536e-21,0,-0.35601976493679321,5.8040617437366536e-21,-6.2284356615105143e-17
4.7682761250347428e-18,-7.7089078271549132e-21,0,-2.3918702110070155e-18,-7.7089078271549132e-21,-4.3639752662494235e-17
-0.5015240850787468,-1.6095901684447665e-37,0,-0.50383945933430518,-1.6095901684447665e-37,-1.2264581002816629e-32
1.6019795183640279e-17,-1.8862518112450211e-06,0,1.36545412651058e-17,-1.8862518112450211e-06,-0.005817537036263476
-0.75198389547437383,-4.4750967836959532e-07,0,-0.75491007441197766,-4.4750967836959532e-07,-0.00038350243612843212
-0.7537156131619166,-1.8487052631211983e-20,0,-0.75798138584624952,-1.8487052631211983e-20,9.8454253100816434e-17
6.9931667942220428e-17,-1.8862518113560434e-06,0,2.5398054935978838e-16,-1.8862518113560434e-06,-0.0058175370362344037
4.4293589968180468e-18,-1.5024260835560379e-20,0,6.7564766829039053e-17,-1.5024260835560379e-20,1.0454765866155302e-16
2.2044257066394056e-33,-2.202688939467734e-06,0,-3.0754247712965692e-32,-2.202688939467734e-06,-0.0060887142094341925
-2.4827089907994987e-17,-7.7344008460322744e-07,0,-8.3798787800244427e-17,-7.7344008460322744e-07,-0.0021447381160841967
-3.3787376023859066e-43,-2.9152440770374857e-20,0,1.1317459077945293e-32,-2.9152440770374857e-20,5.630461924502122e-18
4.5549968013620694e-34,3.1127344097048974e-21,0,3.2158923500682895e-32,3.1127344097048974e-21,-5.0611474328282847e-17
-1.616769698977766e-62,6.3202380112621385e-37,0,-1.6933185091569799e-47,6.3202380112621385e-37,3.8249927105364287e-33
-0.50340444951634589,-6.4058078053097489e-07,0,-0.50687595115201056,-6.4058078053097489e-07,-0.0019139143108258833
